BLOCK,ACTUAL_P,P_AVE,ERROR
606,0.0369313,0.0324651,0.000324883
607,0.0357047,0.0324704,0.000324392
608,0.0332539,0.0324717,0.000323861
609,0.0318369,0.0324707,0.000323331
610,0.0330622,0.0324717,0.000322802
611,0.031749,0.0324705,0.000322276
612,0.0350667,0.0324747,0.000321777
613,0.0348766,0.0324786,0.000321276
614,0.0325192,0.0324787,0.000320753
615,0.0326828,0.032479,0.000320232
616,0.0290595,0.0324735,0.00031976
617,0.0358573,0.032479,0.000319289
618,0.0366949,0.0324858,0.000318845
619,0.0355188,0.0324907,0.000318367
620,0.0376205,0.032499,0.000317961
621,0.0374966,0.032507,0.000317551
622,0.033927,0.0325093,0.000317049
623,0.0343261,0.0325122,0.000316553
624,0.0331405,0.0325132,0.000316048
625,0.0380093,0.032522,0.000315664
626,0.0372861,0.0325296,0.000315252
627,0.0375705,0.0325377,0.000314852
628,0.0377147,0.0325459,0.000314458
629,0.0380432,0.0325546,0.00031408
630,0.0373913,0.0325623,0.000313675
631,0.0402741,0.0325745,0.000313416
632,0.037692,0.0325826,0.000313024
633,0.0384308,0.0325919,0.000312666
634,0.043423,0.032609,0.000312639
635,0.0424908,0.0326245,0.000312534
636,0.039062,0.0326346,0.000312207
637,0.0426333,0.0326503,0.000312111
638,0.0433758,0.0326672,0.000312074
639,0.0436997,0.0326844,0.000312063
640,0.0412085,0.0326977,0.000311859
641,0.0425153,0.0327131,0.000311749
642,0.0390475,0.0327229,0.000311419
643,0.0382337,0.0327315,0.000311053
644,0.0375421,0.032739,0.000310659
645,0.0362247,0.0327444,0.000310225
646,0.0404687,0.0327563,0.000309975
647,0.0416023,0.03277,0.000309797
648,0.0414849,0.0327834,0.000309611
649,0.0412742,0.0327965,0.00030941
650,0.0412837,0.0328096,0.00030921
651,0.0371453,0.0328162,0.000308806
652,0.0386207,0.0328251,0.000308461
653,0.0398983,0.032836,0.000308179
654,0.0389708,0.0328454,0.00030785
655,0.0347978,0.0328483,0.000307395
656,0.0321747,0.0328473,0.000306928
657,0.0336659,0.0328486,0.000306463
658,0.0360559,0.0328534,0.000306036
659,0.0318946,0.032852,0.000305575
660,0.0309707,0.0328491,0.000305126
661,0.0350222,0.0328524,0.000304682
662,0.0342027,0.0328545,0.000304228
663,0.0346737,0.0328572,0.000303782
664,0.0334663,0.0328581,0.000303326
665,0.0325131,0.0328576,0.00030287
666,0.0312362,0.0328552,0.000302425
667,0.0374778,0.0328621,0.000302051
668,0.0322575,0.0328612,0.0003016
669,0.0320053,0.0328599,0.000301152
670,0.0331994,0.0328604,0.000300703
671,0.0331123,0.0328608,0.000300255
672,0.0360414,0.0328655,0.000299846
673,0.0366248,0.0328711,0.000299452
674,0.0371655,0.0328775,0.000299076
675,0.0366895,0.0328831,0.000298686
676,0.0366777,0.0328887,0.000298297
677,0.037288,0.0328952,0.000297927
678,0.0415784,0.032908,0.000297763
679,0.0378903,0.0329154,0.000297414
680,0.0347129,0.032918,0.000296989
681,0.034681,0.0329206,0.000296564
682,0.0369828,0.0329266,0.000296189
683,0.0346669,0.0329291,0.000295766
684,0.0334886,0.0329299,0.000295335
685,0.0334843,0.0329308,0.000294905
686,0.03516,0.032934,0.000294493
687,0.0386248,0.0329423,0.000294181
688,0.0359301,0.0329466,0.000293785
689,0.035623,0.0329505,0.000293384
690,0.0384463,0.0329585,0.000293067
691,0.0355548,0.0329622,0.000292667
692,0.0364804,0.0329673,0.000292289
693,0.041291,0.0329793,0.000292113
694,0.0408373,0.0329907,0.000291912
695,0.0418741,0.0330034,0.000291772
696,0.0416333,0.0330158,0.000291616
