step,distance,error
1080,32.8439,0.0134593
1081,32.8583,0.013404
1082,32.8746,0.0134639
1083,32.8901,0.0134525
1084,32.905,0.0133781
1085,32.9204,0.013414
1086,32.936,0.0133514
1087,32.9515,0.0133381
1088,32.9669,0.013166
1089,32.9813,0.0131611
1090,32.9972,0.0131557
1091,33.0124,0.0131654
1092,33.0284,0.0132946
1093,33.0429,0.0134497
1094,33.0582,0.0134782
1095,33.0736,0.0135039
1096,33.0883,0.0134965
1097,33.1037,0.0134354
1098,33.1187,0.0134541
1099,33.1341,0.0134355
1100,33.1493,0.0133884
1101,33.1646,0.0134085
1102,33.1798,0.0134496
1103,33.1954,0.0134579
1104,33.2104,0.0134398
1105,33.2252,0.0134548
1106,33.2393,0.0134599
1107,33.2551,0.0134302
1108,33.2699,0.0134753
1109,33.2841,0.0135135
1110,33.2984,0.0136104
1111,33.314,0.0136075
1112,33.3291,0.0136734
1113,33.3445,0.0136622
1114,33.3608,0.0136297
1115,33.3761,0.0136553
1116,33.3911,0.0136513
1117,33.4066,0.0136183
1118,33.421,0.0136524
1119,33.4355,0.0136611
1120,33.4505,0.0135809
1121,33.465,0.013499
1122,33.4795,0.0135676
1123,33.4946,0.0134864
1124,33.5095,0.0135229
1125,33.5252,0.0135281
1126,33.5397,0.0134947
1127,33.5546,0.0134691
1128,33.5702,0.0135201
1129,33.5843,0.0134686
1130,33.5987,0.0135281
1131,33.6152,0.0135431
1132,33.6298,0.0134897
1133,33.6446,0.0135454
1134,33.6594,0.0135792
1135,33.6742,0.0135591
1136,33.6897,0.0136424
1137,33.7042,0.0137847
1138,33.7201,0.0137466
1139,33.7347,0.0137932
1140,33.7502,0.0137373
1141,33.7647,0.0138175
1142,33.7793,0.0138298
1143,33.794,0.0137727
1144,33.8088,0.0138269
1145,33.824,0.0137574
1146,33.8392,0.0137205
1147,33.8535,0.0136764
1148,33.8681,0.0137114
1149,33.8824,0.0137044
1150,33.8983,0.0136873
1151,33.9131,0.0137531
1152,33.9277,0.013827
1153,33.9426,0.01383
1154,33.9576,0.01379
1155,33.9721,0.0138368
1156,33.9867,0.0137312
1157,34.0017,0.0137175
1158,34.0163,0.0138362
1159,34.0306,0.0138983
1160,34.0455,0.0138073
1161,34.0604,0.013913
1162,34.0757,0.0139891
1163,34.0907,0.0140046
1164,34.105,0.0140458
1165,34.1199,0.0140345
1166,34.1347,0.0140548
1167,34.1497,0.0140416
1168,34.1651,0.0140139
1169,34.1793,0.0140338
1170,34.1948,0.014013
1171,34.2098,0.014046
1172,34.2243,0.0141071
1173,34.2397,0.0142063
1174,34.2549,0.0142173
1175,34.2703,0.0142907
1176,34.2844,0.0142442
1177,34.2994,0.0143148
1178,34.3148,0.0143385
1179,34.3292,0.0142894
1180,34.3445,0.0142732
1181,34.36,0.0142012
1182,34.3751,0.0142621
1183,34.3887,0.0141725
1184,34.4029,0.0141252
1185,34.4188,0.0141268
1186,34.4335,0.0142168
1187,34.4476,0.0142469
1188,34.4621,0.0143653
1189,34.4769,0.0143965
1190,34.4921,0.0143626
1191,34.5062,0.0143761
1192,34.521,0.0143926
1193,34.5361,0.0143542
1194,34.5509,0.0143364
1195,34.5653,0.014298
1196,34.5797,0.0142338
1197,34.5947,0.0142574
1198,34.6089,0.0142764
1199,34.6227,0.014322
1200,34.637,0.014356
1201,34.652,0.0144213
1202,34.6662,0.0144335
1203,34.6803,0.0144245
1204,34.6947,0.0143975
1205,34.7093,0.0144306
1206,34.7234,0.0144106
1207,34.7378,0.0144078
1208,34.7524,0.0144649
1209,34.7658,0.0144461
1210,34.7789,0.0144201
1211,34.7933,0.0144833
1212,34.8082,0.0144591
1213,34.8228,0.0145022
1214,34.8371,0.0144626
1215,34.851,0.0145054
1216,34.8647,0.0145185
1217,34.8794,0.0145224
1218,34.8939,0.0144909
1219,34.9077,0.0144242
1220,34.9226,0.0144876
1221,34.9355,0.0144099
1222,34.9503,0.0143186
1223,34.9647,0.0143588
1224,34.9787,0.014412
1225,34.9926,0.0144573
1226,35.0066,0.0144883
1227,35.0214,0.0144813
1228,35.0362,0.014479
1229,35.0508,0.0143903
1230,35.0644,0.0143826
1231,35.0779,0.0143592
1232,35.0929,0.0144529
1233,35.1075,0.014463
1234,35.1216,0.0145017
1235,35.1365,0.0145113
1236,35.1505,0.0143519
1237,35.1653,0.0142354
1238,35.1797,0.0142317
1239,35.1951,0.0143404
1240,35.2088,0.0143635
1241,35.2228,0.0143908
1242,35.2363,0.0144002
1243,35.2501,0.0143426
1244,35.2656,0.0142933
1245,35.2796,0.0142147
1246,35.2935,0.014253
1247,35.3077,0.0143292
1248,35.3213,0.0142037
1249,35.3356,0.0142554
1250,35.3494,0.0142277
1251,35.3641,0.0142699
1252,35.3776,0.0143331
1253,35.391,0.0143123
1254,35.4049,0.0143396
1255,35.4185,0.0143162
1256,35.4333,0.0142597
1257,35.4479,0.0142141
1258,35.4616,0.014122
1259,35.4751,0.0142063
1260,35.4888,0.0141928
1261,35.5031,0.01422
1262,35.5178,0.0142734
1263,35.5315,0.0143256
1264,35.545,0.0142097
1265,35.5586,0.0143355
1266,35.5723,0.0143631
1267,35.5858,0.0143452
1268,35.5997,0.014391
1269,35.614,0.0143856
1270,35.6278,0.0143821
1271,35.642,0.0144392
1272,35.6561,0.014425
1273,35.67,0.0144687
1274,35.6844,0.0144599
1275,35.698,0.0144942
1276,35.7115,0.0144466
1277,35.7255,0.0144791
1278,35.7389,0.0144784
1279,35.7527,0.0143488
1280,35.7672,0.0143586
1281,35.7804,0.0143582
1282,35.7944,0.0144435
1283,35.808,0.0144087
1284,35.8227,0.0143676
1285,35.8364,0.0143462
1286,35.8503,0.0143507
1287,35.8641,0.0143636
1288,35.8787,0.0145378
1289,35.8927,0.0146436
1290,35.9065,0.0145447
1291,35.9206,0.0145293
1292,35.9345,0.0145386
1293,35.9487,0.0145563
1294,35.9627,0.0145522
1295,35.9776,0.0145882
1296,35.9915,0.0146156
1297,36.0068,0.0147146
1298,36.0208,0.0147651
1299,36.0349,0.0147428
1300,36.0482,0.0147714
1301,36.0631,0.0147455
1302,36.0767,0.0147332
1303,36.0911,0.014724
1304,36.1053,0.0147646
1305,36.1188,0.0147345
1306,36.1325,0.0147176
1307,36.1471,0.0146098
1308,36.1607,0.0145215
1309,36.1738,0.014539
1310,36.1876,0.0146162
1311,36.2022,0.0146213
1312,36.2149,0.0146391
1313,36.228,0.014547
1314,36.2423,0.0146572
1315,36.2557,0.0147206
1316,36.2691,0.0148064
1317,36.2826,0.0147909
1318,36.2968,0.0148295
1319,36.3111,0.0148782
1320,36.3246,0.014872
1321,36.3387,0.0147947
1322,36.3519,0.014758
1323,36.3655,0.0147524
1324,36.3792,0.0148129
1325,36.3924,0.0148736
1326,36.4062,0.0148823
1327,36.4203,0.0148372
1328,36.4338,0.0148444
1329,36.4465,0.0148511
1330,36.4606,0.014781
1331,36.4755,0.0147537
1332,36.4897,0.0148231
1333,36.503,0.0148582
1334,36.5159,0.0149271
1335,36.5295,0.0150279
1336,36.5425,0.0149884
1337,36.5559,0.0149613
1338,36.5696,0.0149352
1339,36.5828,0.0149038
1340,36.5953,0.0149153
1341,36.6092,0.0149576
1342,36.6234,0.0149155
1343,36.6374,0.0148882
1344,36.6516,0.014845
1345,36.665,0.0148087
1346,36.6782,0.0149178
1347,36.6915,0.0149416
1348,36.7041,0.0149489
1349,36.7178,0.015045
1350,36.7309,0.0150248
1351,36.7441,0.0150798
1352,36.7578,0.0150157
1353,36.7714,0.0149744
1354,36.7849,0.015044
1355,36.7981,0.0150964
1356,36.8121,0.0151068
1357,36.8265,0.0151556
1358,36.8408,0.0152536
1359,36.8536,0.015228
1360,36.867,0.0152227
1361,36.8811,0.0152146
1362,36.8933,0.0151019
1363,36.9075,0.01514
1364,36.9199,0.0151098
1365,36.9333,0.0150631
1366,36.9463,0.0150965
1367,36.9598,0.0151046
1368,36.9732,0.0150676
1369,36.9872,0.0151255
1370,37.0002,0.0152523
1371,37.013,0.0151732
1372,37.0262,0.0151015
1373,37.0388,0.0151156
1374,37.0512,0.0150888
1375,37.0654,0.0150493
1376,37.0777,0.0150376
1377,37.0913,0.015068
1378,37.1056,0.0151068
1379,37.1201,0.0151268
1380,37.1336,0.0150867
1381,37.1477,0.0150585
1382,37.1617,0.0149662
1383,37.1757,0.0149513
1384,37.1896,0.0148814
1385,37.2031,0.0149242
1386,37.2177,0.0148619
1387,37.2316,0.0147167
1388,37.2451,0.0148048
1389,37.2583,0.0148073
1390,37.2714,0.0148036
1391,37.2846,0.0146981
1392,37.298,0.0147041
1393,37.3118,0.014789
1394,37.3258,0.0147237
1395,37.3385,0.0147604
1396,37.3521,0.0147736
1397,37.3648,0.0147193
1398,37.3791,0.014682
1399,37.3922,0.0147582
1400,37.4059,0.014696
1401,37.4197,0.0146202
1402,37.4335,0.0146424
1403,37.4467,0.0147602
1404,37.4608,0.0147097
1405,37.4745,0.0146748
1406,37.4893,0.014711
1407,37.5025,0.014642
1408,37.5162,0.014719
1409,37.5291,0.0147007
1410,37.5423,0.0148342
1411,37.5563,0.0148003
1412,37.5694,0.014733
1413,37.5828,0.0147672
1414,37.5968,0.0147864
1415,37.6095,0.0147912
1416,37.6233,0.0147678
1417,37.6363,0.0148457
1418,37.6487,0.0148722
1419,37.6617,0.0149994
1420,37.6752,0.0149187
1421,37.6884,0.0149351
1422,37.702,0.0149622
1423,37.7156,0.0148568
1424,37.7289,0.0148381
1425,37.7416,0.0148068
1426,37.7551,0.0147967
1427,37.7672,0.014825
1428,37.781,0.0149458
1429,37.7949,0.0149039
1430,37.8081,0.0149174
1431,37.8215,0.0149802
1432,37.8352,0.014986
1433,37.8485,0.0150267
1434,37.8613,0.015104
1435,37.8748,0.0151091
1436,37.8883,0.0151656
1437,37.902,0.0151135
1438,37.9148,0.0150661
1439,37.9283,0.0150551
1440,37.9416,0.0151288
1441,37.9554,0.0150833
1442,37.9691,0.015099
1443,37.982,0.015117
1444,37.9948,0.0150217
1445,38.0074,0.0150754
1446,38.02,0.0151129
1447,38.0337,0.0151045
1448,38.0471,0.0151168
1449,38.0601,0.0150588
1450,38.0726,0.01509
1451,38.0869,0.0150921
1452,38.1007,0.0151248
1453,38.114,0.0151138
1454,38.1273,0.0151103
1455,38.1401,0.0151518
1456,38.1538,0.0151237
1457,38.167,0.0150253
1458,38.1792,0.0149212
1459,38.1929,0.0148288
1460,38.2072,0.0147205
1461,38.2194,0.0147452
1462,38.2324,0.0147701
1463,38.2455,0.014837
1464,38.2584,0.0148214
1465,38.2717,0.0149014
1466,38.2841,0.0148858
1467,38.2967,0.0149604
1468,38.31,0.0150757
1469,38.3222,0.0150627
1470,38.3353,0.0151036
1471,38.3478,0.015088
1472,38.3605,0.0150933
1473,38.373,0.0151967
1474,38.3867,0.0153549
1475,38.3992,0.0153368
1476,38.4115,0.0152682
1477,38.4241,0.0152975
1478,38.4377,0.0153309
1479,38.4503,0.0152812
1480,38.4631,0.0152394
1481,38.4767,0.0152348
1482,38.4893,0.0152497
1483,38.5008,0.0151899
1484,38.5137,0.0152121
1485,38.5262,0.0152108
1486,38.5385,0.0152002
1487,38.5521,0.0152601
1488,38.565,0.0152307
1489,38.578,0.0152064
1490,38.5904,0.015216
1491,38.6035,0.0151996
1492,38.6166,0.0151993
1493,38.6294,0.0151504
1494,38.642,0.0152143
1495,38.6548,0.015244
1496,38.6688,0.0153484
1497,38.6814,0.0152737
1498,38.6936,0.0152608
1499,38.7063,0.0153163
1500,38.7197,0.0153307
1501,38.7325,0.0152983
1502,38.7452,0.0152779
1503,38.7575,0.0153001
1504,38.7697,0.0153751
1505,38.7845,0.0153142
1506,38.7968,0.0152846
1507,38.8092,0.0153082
1508,38.8223,0.0154116
1509,38.8353,0.0154425
1510,38.8482,0.0154827
1511,38.8611,0.0154702
1512,38.8738,0.0155056
1513,38.8862,0.0154905
1514,38.899,0.0155062
1515,38.9118,0.0154309
1516,38.9248,0.0154416
1517,38.9384,0.0154486
1518,38.9525,0.0154678
1519,38.9651,0.015469
1520,38.9771,0.015412
1521,38.9895,0.015416
1522,39.0026,0.0154662
1523,39.0155,0.0154689
1524,39.0283,0.0153965
1525,39.0418,0.0153507
1526,39.0555,0.0153644
1527,39.067,0.0154455
1528,39.0801,0.0153525
1529,39.0928,0.0153093
1530,39.1062,0.0153106
1531,39.1194,0.0152382
1532,39.1321,0.015076
1533,39.1454,0.0149789
1534,39.1579,0.0149823
1535,39.1702,0.0151062
1536,39.1823,0.0151547
1537,39.1956,0.0151576
1538,39.2087,0.0151626
1539,39.2223,0.0151486
1540,39.2357,0.0151652
1541,39.2485,0.0152052
1542,39.2611,0.0152623
1543,39.2739,0.0153509
1544,39.2858,0.0153598
1545,39.2988,0.0154821
1546,39.3119,0.0155007
1547,39.3232,0.0154584
1548,39.3368,0.0154592
1549,39.3505,0.0155165
1550,39.3623,0.0155509
1551,39.3742,0.015481
1552,39.3865,0.015423
1553,39.3997,0.015366
1554,39.4123,0.015392
1555,39.4257,0.015477
1556,39.4381,0.0155306
1557,39.4517,0.0154251
1558,39.4642,0.0154811
1559,39.478,0.0154768
1560,39.4905,0.0154797
1561,39.5031,0.0154548
1562,39.5152,0.015525
1563,39.5283,0.0155424
1564,39.5417,0.0156074
1565,39.5542,0.015566
1566,39.5671,0.0155318
1567,39.5798,0.0154927
1568,39.5926,0.0155085
1569,39.6053,0.0155102
1570,39.6189,0.0155589
1571,39.6326,0.0155814
1572,39.6449,0.0156405
1573,39.6577,0.0156638
1574,39.6699,0.0156684
1575,39.6834,0.015631
1576,39.6965,0.0157317
1577,39.7084,0.0157516
1578,39.7212,0.0157931
1579,39.7335,0.0157913
1580,39.7461,0.0158799
1581,39.7589,0.0158434
1582,39.7718,0.0157835
1583,39.7838,0.0157937
1584,39.7967,0.0158592
1585,39.8096,0.0159927
1586,39.8219,0.0159543
1587,39.8345,0.0159307
1588,39.8472,0.0159808
1589,39.8605,0.0160053
1590,39.8723,0.0160895
1591,39.8845,0.0160763
1592,39.8968,0.0160829
1593,39.91,0.0161052
1594,39.9228,0.0161557
1595,39.9362,0.0161723
1596,39.9481,0.0162939
1597,39.9596,0.0163208
1598,39.9725,0.0162343
1599,39.9856,0.0161878
1600,39.9983,0.0161148
1601,40.0103,0.0161391
1602,40.022,0.0160446
1603,40.0347,0.0161438
1604,40.0464,0.0160945
1605,40.0594,0.0160594
1606,40.0713,0.0161973
1607,40.0851,0.0161749
1608,40.0975,0.01625
1609,40.1089,0.0163132
1610,40.1223,0.0163135
1611,40.1348,0.0164226
1612,40.1468,0.0164293
1613,40.1585,0.0165567
1614,40.1708,0.0165102
1615,40.1835,0.016531
1616,40.1955,0.0166427
1617,40.2078,0.0166537
1618,40.2199,0.0166418
1619,40.232,0.0165449
1620,40.2436,0.0164911
1621,40.2555,0.0164706
1622,40.2691,0.0165036
1623,40.2816,0.0165051
1624,40.294,0.0163591
1625,40.306,0.0163782
1626,40.3188,0.0163368
1627,40.3323,0.0163688
1628,40.346,0.0163911
1629,40.3585,0.0164245
1630,40.371,0.0164415
1631,40.3834,0.0165329
1632,40.3961,0.0163952
1633,40.4083,0.016407
1634,40.4198,0.0163603
1635,40.4316,0.0164297
1636,40.4436,0.0163938
1637,40.4563,0.016423
1638,40.4681,0.0164772
1639,40.4807,0.0165484
1640,40.4925,0.0166014
1641,40.5049,0.0166616
1642,40.5167,0.0166442
1643,40.5296,0.0167416
1644,40.5421,0.0167
1645,40.5533,0.016714
1646,40.5651,0.0167208
1647,40.5781,0.0168366
1648,40.5907,0.0168837
1649,40.6021,0.0168334
1650,40.6145,0.0168759
1651,40.6263,0.0168418
1652,40.6386,0.0169103
1653,40.6517,0.0168993
1654,40.6637,0.0169882
1655,40.6755,0.0169428
1656,40.6873,0.0170215
1657,40.6985,0.0168836
1658,40.7104,0.0168696
1659,40.7238,0.016843
1660,40.7362,0.0168777
1661,40.7477,0.0169257
1662,40.761,0.0169639
1663,40.7744,0.0169383
1664,40.7862,0.0169832
1665,40.7974,0.0169957
1666,40.8092,0.0170226
1667,40.8216,0.0169813
1668,40.8341,0.0169513
1669,40.846,0.0170138
1670,40.8578,0.0170925
1671,40.8701,0.0170965
1672,40.8817,0.0171429
1673,40.8939,0.0171088
1674,40.9064,0.0170944
1675,40.9183,0.0170294
1676,40.93,0.0170724
1677,40.9423,0.0170689
1678,40.954,0.0169769
1679,40.9673,0.0169507
1680,40.9806,0.0168579
1681,40.9938,0.0168303
1682,41.0066,0.0168515
1683,41.0199,0.0168879
1684,41.0313,0.0168888
1685,41.043,0.0169228
1686,41.0559,0.0168554
1687,41.0681,0.0168855
1688,41.0802,0.0169143
1689,41.0917,0.0168925
1690,41.1038,0.0168584
1691,41.1161,0.0168703
1692,41.1277,0.0168529
1693,41.1403,0.0168824
1694,41.1529,0.0168473
1695,41.1641,0.0167498
1696,41.1757,0.0167335
1697,41.1878,0.0167342
1698,41.2009,0.0168079
1699,41.2131,0.0167932
1700,41.2257,0.0166849
1701,41.2378,0.0166343
1702,41.2488,0.0166839
1703,41.2609,0.0167545
1704,41.2731,0.016789
1705,41.2855,0.016772
1706,41.2979,0.0168051
1707,41.3092,0.0167937
1708,41.3211,0.0168217
1709,41.3336,0.0167248
1710,41.3459,0.0167628
1711,41.3587,0.0167427
1712,41.3706,0.0167116
1713,41.3825,0.0166885
1714,41.3959,0.0167595
1715,41.4079,0.0167383
1716,41.42,0.0166998
1717,41.4318,0.0166667
1718,41.4438,0.0165928
1719,41.4571,0.0165999
1720,41.4695,0.0166338
1721,41.4819,0.016696
1722,41.4935,0.0167436
1723,41.5054,0.0166449
1724,41.5169,0.0166324
1725,41.5285,0.0165716
1726,41.5416,0.0165393
1727,41.554,0.0165445
1728,41.5665,0.0164769
1729,41.5775,0.0164222
1730,41.5897,0.0164307
1731,41.6009,0.0163975
1732,41.6127,0.0163442
1733,41.6243,0.016418
1734,41.6357,0.0163936
1735,41.6478,0.0163541
1736,41.6601,0.0164068
1737,41.6721,0.0163608
1738,41.6841,0.016327
1739,41.6961,0.0163174
1740,41.7085,0.0164456
1741,41.7196,0.0165354
1742,41.7313,0.0165453
1743,41.744,0.0164876
1744,41.7565,0.0164493
1745,41.7689,0.0164344
1746,41.78,0.0163715
1747,41.7916,0.016292
1748,41.8032,0.0162099
1749,41.8157,0.016173
1750,41.8271,0.0161109
1751,41.8386,0.0162113
1752,41.8507,0.0162336
1753,41.8619,0.0161609
1754,41.8737,0.0161847
1755,41.8866,0.0162127
1756,41.8983,0.0163064
1757,41.9104,0.0163345
1758,41.9228,0.0163257
1759,41.9355,0.0162996
1760,41.9476,0.016175
1761,41.9595,0.0160931
1762,41.9715,0.0161446
1763,41.9829,0.0161581
1764,41.9942,0.016208
1765,42.0061,0.0162512
1766,42.0182,0.0163157
1767,42.0294,0.0162532
1768,42.0416,0.0162922
1769,42.0537,0.0162633
1770,42.0663,0.016258
1771,42.0777,0.0163133
1772,42.0898,0.0163091
1773,42.1019,0.0164082
1774,42.114,0.0164359
1775,42.1253,0.0164695
1776,42.1375,0.0165194
1777,42.1495,0.0165469
1778,42.1618,0.0166041
1779,42.1741,0.0166003
1780,42.1862,0.0165935
1781,42.1967,0.0165479
1782,42.2077,0.0165546
1783,42.2192,0.0165373
1784,42.2303,0.0166207
1785,42.2416,0.0165529
1786,42.2533,0.0165217
1787,42.265,0.0165812
1788,42.2768,0.0165692
1789,42.2888,0.0166058
1790,42.3011,0.0166166
1791,42.312,0.0167189
1792,42.3244,0.0167132
1793,42.3363,0.0167401
1794,42.3482,0.0168199
1795,42.36,0.0167598
1796,42.3719,0.0167557
1797,42.3835,0.0167919
1798,42.3963,0.0167342
1799,42.4086,0.0167277
1800,42.4199,0.0166909
1801,42.4312,0.0167191
1802,42.4425,0.0165401
1803,42.4535,0.0166537
1804,42.4643,0.0166707
1805,42.4761,0.0165993
1806,42.4877,0.0166104
1807,42.4985,0.0167177
1808,42.511,0.0166618
1809,42.5216,0.0166546
1810,42.5334,0.0166006
1811,42.5451,0.0166781
1812,42.557,0.0166642
1813,42.5689,0.0166517
1814,42.5816,0.0166525
1815,42.5931,0.0166776
1816,42.6057,0.0166916
1817,42.6171,0.0167208
1818,42.6286,0.0166852
1819,42.6406,0.0166923
1820,42.6525,0.0167293
1821,42.6639,0.0166311
1822,42.676,0.0165138
1823,42.6876,0.0164843
1824,42.6982,0.0164679
1825,42.7107,0.0164532
1826,42.7226,0.0164172
1827,42.7354,0.0164297
1828,42.7463,0.0165568
1829,42.7581,0.0165513
1830,42.77,0.0166325
1831,42.7822,0.0165953
1832,42.7942,0.0165975
1833,42.8057,0.0165334
1834,42.8175,0.0166253
1835,42.8287,0.0165297
1836,42.8401,0.0165368
1837,42.8516,0.0165126
1838,42.863,0.0165989
1839,42.8748,0.0164928
1840,42.8858,0.0164791
1841,42.8965,0.0165341
1842,42.9082,0.0165647
1843,42.9202,0.016644
1844,42.9316,0.0165882
1845,42.9432,0.0166444
1846,42.9542,0.0165844
1847,42.9662,0.016535
1848,42.9772,0.0165404
1849,42.9889,0.0165666
1850,43.0005,0.0164799
1851,43.011,0.0164993
1852,43.0222,0.0164946
1853,43.0335,0.0164877
1854,43.0454,0.0165182
1855,43.0568,0.0165797
1856,43.0676,0.0165019
1857,43.079,0.0165767
1858,43.0914,0.0165313
1859,43.1027,0.0165435
1860,43.1143,0.0165677
1861,43.1266,0.0166312
1862,43.1381,0.016626
1863,43.1486,0.0166612
1864,43.1598,0.0166744
1865,43.1717,0.016687
1866,43.1829,0.016716
1867,43.1951,0.0167167
1868,43.2067,0.016784
1869,43.2195,0.0168745
1870,43.2306,0.0167797
1871,43.243,0.0168402
1872,43.2542,0.0168862
1873,43.2666,0.0168915
1874,43.278,0.0168386
1875,43.2905,0.0168789
1876,43.3014,0.0168959
1877,43.3138,0.0168843
1878,43.325,0.0168248
1879,43.3362,0.0167486
1880,43.3482,0.0167318
1881,43.3586,0.0167542
1882,43.37,0.0167913
1883,43.382,0.0167755
1884,43.3925,0.016717
1885,43.4045,0.0166844
1886,43.4161,0.0167491
1887,43.4275,0.0167197
1888,43.4384,0.0168293
1889,43.4499,0.0167867
1890,43.46,0.016867
1891,43.4714,0.0168697
1892,43.4827,0.0169232
1893,43.4943,0.0169809
1894,43.5053,0.017002
1895,43.5162,0.0170197
1896,43.5269,0.0170547
1897,43.5389,0.0170031
1898,43.5507,0.0170257
1899,43.5615,0.0171034
1900,43.5729,0.0170608
1901,43.5851,0.017157
1902,43.5966,0.0171249
1903,43.6086,0.0171149
1904,43.6203,0.0171355
1905,43.6315,0.0170889
1906,43.6431,0.0170934
1907,43.6535,0.0169874
1908,43.6648,0.017002
1909,43.6762,0.016905
1910,43.6873,0.0169131
1911,43.6995,0.0169256
1912,43.7114,0.0169969
1913,43.7229,0.0169517
1914,43.7343,0.0170182
1915,43.7456,0.0170299
1916,43.7573,0.0169972
1917,43.7677,0.0169774
1918,43.779,0.0169808
1919,43.7898,0.0169292
1920,43.8007,0.0170503
1921,43.8115,0.0171274
1922,43.8233,0.0170381
1923,43.8355,0.016984
1924,43.847,0.0169114
1925,43.8583,0.0168584
1926,43.8704,0.0170301
1927,43.8827,0.0170243
1928,43.8944,0.017042
1929,43.9054,0.0170103
1930,43.9164,0.0170086
1931,43.9277,0.0170848
1932,43.9392,0.0170152
1933,43.9509,0.0169185
1934,43.9623,0.0169332
1935,43.9734,0.0169111
1936,43.9854,0.0169593
1937,43.9968,0.0169656
1938,44.0089,0.0170564
1939,44.0201,0.0170967
1940,44.0313,0.0170835
1941,44.044,0.0171478
1942,44.0549,0.0171091
1943,44.0668,0.0171615
1944,44.0779,0.0172004
1945,44.089,0.0171468
1946,44.1002,0.0172047
1947,44.1118,0.017178
1948,44.1239,0.0171354
1949,44.1356,0.0170303
1950,44.1466,0.017139
1951,44.1578,0.0171245
1952,44.1691,0.0171783
1953,44.1804,0.0171448
1954,44.1915,0.0171609
1955,44.2023,0.0170366
1956,44.214,0.0170577
1957,44.2254,0.0170766
1958,44.2369,0.0170685
1959,44.2483,0.0171815
1960,44.2609,0.0171502
1961,44.2723,0.0172251
1962,44.2844,0.0172949
1963,44.2959,0.0173299
1964,44.3068,0.0172925
1965,44.3174,0.0173704
1966,44.3287,0.017349
1967,44.3395,0.0173087
1968,44.3515,0.0171954
1969,44.3632,0.0172769
1970,44.3739,0.0172706
1971,44.3849,0.0172304
1972,44.3951,0.0172412
1973,44.4069,0.0172352
1974,44.4179,0.0172486
1975,44.4289,0.0172203
1976,44.4411,0.0171855
1977,44.4521,0.0172985
1978,44.463,0.0172973
1979,44.4743,0.0172773
1980,44.4855,0.0173863
1981,44.4962,0.0173876
1982,44.5074,0.0174215
1983,44.5182,0.0174198
1984,44.5292,0.0173495
1985,44.5414,0.017364
1986,44.5529,0.017401
1987,44.5643,0.0174578
1988,44.5742,0.0174976
1989,44.5869,0.0173944
1990,44.5979,0.01734
1991,44.6091,0.0173593
1992,44.6204,0.0174199
1993,44.6316,0.0175246
1994,44.6426,0.017535
1995,44.6542,0.0174517
1996,44.6651,0.0174698
1997,44.6762,0.0175312
1998,44.688,0.0174726
