step,x,y,z
6507,-43,4,-4
6508,-43,4,-3
6509,-43,3,-3
6510,-43,4,-3
6511,-44,4,-3
6512,-44,3,-3
6513,-45,3,-3
6514,-45,4,-3
6515,-46,4,-3
6516,-45,4,-3
6517,-45,3,-3
6518,-46,3,-3
6519,-45,3,-3
6520,-44,3,-3
6521,-43,3,-3
6522,-44,3,-3
6523,-44,4,-3
6524,-45,4,-3
6525,-45,3,-3
6526,-45,3,-2
6527,-45,3,-1
6528,-45,4,-1
6529,-45,3,-1
6530,-45,3,0
6531,-45,3,1
6532,-44,3,1
6533,-44,3,0
6534,-45,3,0
6535,-45,3,-1
6536,-45,2,-1
6537,-45,2,0
6538,-45,2,1
6539,-46,2,1
6540,-45,2,1
6541,-45,3,1
6542,-44,3,1
6543,-45,3,1
6544,-45,3,0
6545,-45,3,-1
6546,-45,4,-1
6547,-45,5,-1
6548,-45,4,-1
6549,-45,4,-2
6550,-45,3,-2
6551,-45,3,-3
6552,-45,2,-3
6553,-44,2,-3
6554,-45,2,-3
6555,-44,2,-3
6556,-45,2,-3
6557,-44,2,-3
6558,-44,1,-3
6559,-44,1,-2
6560,-45,1,-2
6561,-44,1,-2
6562,-44,0,-2
6563,-44,-1,-2
6564,-43,-1,-2
6565,-43,-1,-1
6566,-44,-1,-1
6567,-44,0,-1
6568,-44,-1,-1
6569,-44,0,-1
6570,-43,0,-1
6571,-42,0,-1
6572,-41,0,-1
6573,-40,0,-1
6574,-39,0,-1
6575,-39,0,0
6576,-39,0,-1
6577,-39,-1,-1
6578,-39,0,-1
6579,-38,0,-1
6580,-37,0,-1
6581,-37,0,-2
6582,-37,0,-3
6583,-37,0,-2
6584,-36,0,-2
6585,-36,-1,-2
6586,-36,0,-2
6587,-37,0,-2
6588,-36,0,-2
6589,-36,0,-1
6590,-36,0,0
6591,-36,1,0
6592,-37,1,0
6593,-36,1,0
6594,-36,2,0
6595,-36,2,-1
6596,-35,2,-1
6597,-35,2,0
6598,-35,2,1
6599,-36,2,1
6600,-36,2,2
6601,-35,2,2
6602,-35,1,2
6603,-34,1,2
6604,-34,0,2
6605,-34,-1,2
6606,-34,0,2
6607,-34,-1,2
6608,-33,-1,2
6609,-33,-1,3
6610,-33,0,3
6611,-33,0,4
6612,-34,0,4
6613,-34,1,4
6614,-34,1,3
6615,-34,1,4
6616,-34,1,3
6617,-35,1,3
6618,-34,1,3
6619,-34,1,4
6620,-35,1,4
6621,-34,1,4
6622,-33,1,4
6623,-33,1,3
6624,-33,1,4
6625,-33,1,3
6626,-33,2,3
6627,-34,2,3
6628,-33,2,3
6629,-33,3,3
6630,-32,3,3
6631,-33,3,3
6632,-33,4,3
6633,-33,4,2
6634,-32,4,2
6635,-31,4,2
6636,-32,4,2
6637,-31,4,2
6638,-31,4,3
6639,-31,4,2
6640,-31,4,1
6641,-31,4,0
6642,-31,4,-1
6643,-31,5,-1
6644,-32,5,-1
6645,-32,5,-2
6646,-32,4,-2
6647,-31,4,-2
6648,-31,4,-1
6649,-32,4,-1
6650,-32,5,-1
6651,-32,6,-1
6652,-32,6,0
6653,-32,6,-1
6654,-32,6,-2
6655,-32,6,-3
6656,-33,6,-3
6657,-34,6,-3
6658,-34,6,-2
6659,-34,7,-2
6660,-34,7,-3
6661,-34,7,-4
6662,-35,7,-4
6663,-35,7,-5
6664,-35,7,-4
6665,-34,7,-4
6666,-34,8,-4
6667,-33,8,-4
6668,-33,8,-5
6669,-33,9,-5
6670,-33,8,-5
6671,-33,8,-6
6672,-33,7,-6
6673,-33,7,-5
6674,-33,8,-5
6675,-33,8,-6
6676,-33,9,-6
6677,-33,9,-7
6678,-33,10,-7
6679,-33,10,-6
6680,-32,10,-6
6681,-32,10,-7
6682,-32,10,-6
6683,-33,10,-6
6684,-33,10,-7
6685,-33,11,-7
6686,-34,11,-7
6687,-34,11,-8
6688,-34,11,-7
6689,-34,11,-6
6690,-35,11,-6
6691,-35,10,-6
6692,-35,10,-7
6693,-36,10,-7
6694,-37,10,-7
6695,-36,10,-7
6696,-36,11,-7
6697,-36,11,-6
6698,-36,10,-6
6699,-36,11,-6
6700,-36,12,-6
6701,-37,12,-6
6702,-37,11,-6
6703,-36,11,-6
6704,-36,11,-7
6705,-36,11,-8
6706,-36,11,-9
6707,-35,11,-9
6708,-35,11,-8
6709,-36,11,-8
6710,-36,11,-7
6711,-35,11,-7
6712,-34,11,-7
6713,-35,11,-7
6714,-36,11,-7
6715,-35,11,-7
6716,-35,11,-6
6717,-35,12,-6
6718,-34,12,-6
6719,-35,12,-6
6720,-35,13,-6
6721,-35,13,-5
6722,-36,13,-5
6723,-37,13,-5
6724,-36,13,-5
6725,-36,13,-4
6726,-35,13,-4
6727,-36,13,-4
6728,-36,13,-3
6729,-36,13,-2
6730,-36,12,-2
6731,-37,12,-2
6732,-37,11,-2
6733,-36,11,-2
6734,-37,11,-2
6735,-36,11,-2
6736,-36,11,-3
6737,-36,10,-3
6738,-36,11,-3
6739,-36,11,-2
6740,-35,11,-2
6741,-35,10,-2
6742,-35,10,-3
6743,-35,10,-2
6744,-34,10,-2
6745,-34,9,-2
6746,-35,9,-2
6747,-36,9,-2
6748,-37,9,-2
6749,-36,9,-2
6750,-35,9,-2
6751,-35,10,-2
6752,-36,10,-2
6753,-37,10,-2
6754,-38,10,-2
6755,-38,11,-2
6756,-38,12,-2
6757,-39,12,-2
6758,-38,12,-2
6759,-38,12,-1
6760,-38,12,-2
6761,-38,12,-3
6762,-37,12,-3
6763,-38,12,-3
6764,-38,12,-4
6765,-38,12,-5
6766,-38,12,-6
6767,-38,11,-6
6768,-38,11,-7
6769,-37,11,-7
6770,-38,11,-7
6771,-39,11,-7
6772,-39,10,-7
6773,-39,10,-8
6774,-39,9,-8
6775,-39,10,-8
6776,-39,11,-8
6777,-40,11,-8
6778,-40,11,-7
6779,-40,11,-6
6780,-40,11,-5
6781,-41,11,-5
6782,-41,10,-5
6783,-41,10,-6
6784,-41,9,-6
6785,-41,9,-5
6786,-41,10,-5
6787,-41,9,-5
6788,-42,9,-5
6789,-41,9,-5
6790,-41,10,-5
6791,-41,10,-6
6792,-42,10,-6
6793,-41,10,-6
6794,-42,10,-6
6795,-42,9,-6
6796,-41,9,-6
6797,-40,9,-6
6798,-40,9,-7
6799,-41,9,-7
6800,-42,9,-7
6801,-42,8,-7
6802,-42,9,-7
6803,-42,10,-7
6804,-42,9,-7
6805,-41,9,-7
6806,-41,8,-7
6807,-40,8,-7
6808,-40,8,-8
6809,-40,9,-8
6810,-40,9,-9
6811,-40,9,-8
6812,-41,9,-8
6813,-41,10,-8
6814,-41,10,-9
6815,-40,10,-9
6816,-40,11,-9
6817,-40,10,-9
6818,-41,10,-9
6819,-41,10,-8
6820,-41,10,-7
6821,-40,10,-7
6822,-41,10,-7
6823,-41,10,-8
6824,-41,10,-7
6825,-40,10,-7
6826,-39,10,-7
6827,-39,10,-8
6828,-39,9,-8
6829,-39,8,-8
6830,-38,8,-8
6831,-38,9,-8
6832,-37,9,-8
6833,-36,9,-8
6834,-36,9,-9
6835,-36,9,-10
6836,-37,9,-10
6837,-37,10,-10
6838,-37,10,-11
6839,-37,9,-11
6840,-37,8,-11
6841,-37,7,-11
6842,-37,6,-11
6843,-36,6,-11
6844,-36,7,-11
6845,-36,7,-12
6846,-36,8,-12
6847,-36,8,-11
6848,-36,9,-11
6849,-36,8,-11
6850,-36,8,-10
6851,-35,8,-10
6852,-35,9,-10
6853,-35,8,-10
6854,-35,8,-11
6855,-35,8,-12
6856,-35,8,-13
6857,-35,9,-13
6858,-35,8,-13
6859,-36,8,-13
6860,-36,9,-13
6861,-36,10,-13
6862,-37,10,-13
6863,-37,10,-12
6864,-37,10,-13
6865,-37,11,-13
6866,-37,11,-12
6867,-37,12,-12
6868,-37,12,-11
6869,-37,11,-11
6870,-37,11,-12
6871,-37,10,-12
6872,-37,10,-13
6873,-37,10,-12
6874,-36,10,-12
6875,-36,11,-12
6876,-35,11,-12
6877,-35,11,-13
6878,-35,10,-13
6879,-35,10,-12
6880,-35,11,-12
6881,-36,11,-12
6882,-36,11,-11
6883,-36,12,-11
6884,-36,12,-10
6885,-36,13,-10
6886,-36,14,-10
6887,-36,14,-9
6888,-37,14,-9
6889,-37,14,-8
6890,-36,14,-8
6891,-36,14,-7
6892,-36,13,-7
6893,-37,13,-7
6894,-37,14,-7
6895,-37,14,-6
6896,-37,14,-5
6897,-37,14,-4
6898,-37,14,-5
6899,-36,14,-5
6900,-36,14,-6
6901,-37,14,-6
6902,-37,14,-7
6903,-37,13,-7
6904,-37,13,-8
6905,-37,14,-8
6906,-37,13,-8
6907,-37,14,-8
6908,-36,14,-8
6909,-36,14,-7
6910,-36,14,-6
6911,-36,14,-7
6912,-37,14,-7
6913,-37,14,-6
6914,-37,13,-6
6915,-37,13,-5
6916,-37,14,-5
6917,-37,13,-5
6918,-37,13,-4
6919,-37,13,-3
6920,-38,13,-3
6921,-38,13,-4
6922,-37,13,-4
6923,-37,14,-4
6924,-36,14,-4
6925,-36,14,-5
6926,-36,13,-5
6927,-36,13,-4
6928,-36,13,-5
6929,-37,13,-5
6930,-37,13,-6
6931,-37,12,-6
6932,-37,12,-5
6933,-37,12,-6
6934,-38,12,-6
6935,-38,13,-6
6936,-38,13,-7
6937,-38,13,-6
6938,-38,13,-5
6939,-37,13,-5
6940,-36,13,-5
6941,-36,14,-5
6942,-35,14,-5
6943,-35,15,-5
6944,-36,15,-5
6945,-36,16,-5
6946,-36,17,-5
6947,-37,17,-5
6948,-37,18,-5
6949,-37,19,-5
6950,-36,19,-5
6951,-36,20,-5
6952,-37,20,-5
6953,-37,19,-5
6954,-37,18,-5
6955,-37,19,-5
6956,-36,19,-5
6957,-36,20,-5
6958,-36,21,-5
6959,-37,21,-5
6960,-37,21,-6
6961,-37,20,-6
6962,-38,20,-6
6963,-37,20,-6
6964,-36,20,-6
6965,-36,20,-7
6966,-36,20,-8
6967,-35,20,-8
6968,-36,20,-8
6969,-36,20,-9
6970,-36,21,-9
6971,-35,21,-9
6972,-34,21,-9
6973,-34,21,-10
6974,-34,21,-9
6975,-34,21,-8
6976,-34,20,-8
6977,-34,20,-7
6978,-34,19,-7
6979,-33,19,-7
6980,-33,18,-7
6981,-33,18,-8
6982,-33,18,-7
6983,-33,17,-7
6984,-34,17,-7
6985,-34,18,-7
6986,-34,18,-8
6987,-35,18,-8
6988,-36,18,-8
6989,-36,18,-9
6990,-37,18,-9
6991,-37,17,-9
6992,-38,17,-9
6993,-38,17,-8
6994,-39,17,-8
6995,-40,17,-8
6996,-40,17,-7
6997,-41,17,-7
6998,-42,17,-7
6999,-42,16,-7
7000,-41,16,-7
7001,-40,16,-7
7002,-40,16,-8
7003,-40,16,-9
7004,-41,16,-9
7005,-41,17,-9
7006,-42,17,-9
7007,-42,16,-9
7008,-42,16,-8
7009,-41,16,-8
7010,-41,17,-8
7011,-42,17,-8
7012,-41,17,-8
7013,-41,17,-9
7014,-40,17,-9
7015,-40,17,-8
7016,-40,17,-7
7017,-40,18,-7
7018,-40,18,-6
7019,-40,18,-5
7020,-40,17,-5
7021,-40,16,-5
7022,-41,16,-5
7023,-41,16,-4
7024,-42,16,-4
7025,-42,16,-3
7026,-41,16,-3
7027,-40,16,-3
7028,-40,15,-3
7029,-39,15,-3
7030,-39,14,-3
7031,-39,14,-4
7032,-39,13,-4
7033,-38,13,-4
7034,-38,13,-3
7035,-38,14,-3
7036,-38,14,-4
7037,-39,14,-4
7038,-39,15,-4
7039,-38,15,-4
7040,-37,15,-4
7041,-36,15,-4
7042,-36,16,-4
7043,-36,15,-4
7044,-36,14,-4
7045,-36,15,-4
7046,-35,15,-4
7047,-35,14,-4
7048,-34,14,-4
7049,-33,14,-4
7050,-32,14,-4
7051,-32,13,-4
7052,-31,13,-4
7053,-31,14,-4
7054,-30,14,-4
7055,-30,14,-3
7056,-30,15,-3
7057,-29,15,-3
7058,-30,15,-3
7059,-30,15,-4
7060,-31,15,-4
7061,-31,14,-4
7062,-31,15,-4
7063,-31,16,-4
7064,-31,17,-4
7065,-31,17,-5
7066,-32,17,-5
7067,-32,17,-6
7068,-33,17,-6
7069,-33,17,-7
7070,-34,17,-7
7071,-34,17,-8
7072,-34,17,-9
7073,-34,16,-9
7074,-33,16,-9
7075,-33,17,-9
7076,-33,17,-10
7077,-33,17,-9
7078,-33,17,-8
7079,-33,16,-8
7080,-32,16,-8
7081,-32,15,-8
7082,-32,15,-9
7083,-32,15,-10
7084,-32,14,-10
7085,-32,15,-10
7086,-32,15,-11
7087,-32,15,-10
7088,-32,14,-10
7089,-32,14,-9
7090,-32,14,-8
7091,-31,14,-8
7092,-31,15,-8
7093,-32,15,-8
7094,-32,14,-8
7095,-32,14,-7
7096,-32,13,-7
7097,-33,13,-7
7098,-33,13,-6
7099,-33,14,-6
7100,-32,14,-6
7101,-32,14,-5
7102,-31,14,-5
7103,-31,14,-6
7104,-31,14,-5
7105,-31,15,-5
7106,-31,15,-4
7107,-31,14,-4
7108,-30,14,-4
7109,-29,14,-4
7110,-29,13,-4
7111,-29,12,-4
7112,-29,12,-5
7113,-30,12,-5
7114,-30,11,-5
7115,-30,11,-6
7116,-30,11,-5
7117,-29,11,-5
7118,-28,11,-5
7119,-28,10,-5
7120,-29,10,-5
7121,-29,10,-4
7122,-28,10,-4
7123,-28,10,-5
7124,-28,11,-5
7125,-29,11,-5
7126,-29,12,-5
7127,-29,12,-6
7128,-29,11,-6
7129,-29,11,-5
7130,-30,11,-5
7131,-30,11,-6
7132,-30,11,-5
7133,-30,11,-4
7134,-30,11,-5
7135,-30,11,-6
7136,-30,11,-7
7137,-31,11,-7
7138,-31,12,-7
7139,-31,12,-8
7140,-31,11,-8
7141,-31,10,-8
7142,-30,10,-8
7143,-30,10,-7
7144,-30,10,-8
7145,-31,10,-8
7146,-32,10,-8
7147,-32,10,-9
7148,-32,11,-9
7149,-32,10,-9
7150,-33,10,-9
7151,-33,11,-9
7152,-32,11,-9
7153,-33,11,-9
7154,-34,11,-9
7155,-33,11,-9
7156,-34,11,-9
7157,-33,11,-9
7158,-33,10,-9
7159,-34,10,-9
7160,-35,10,-9
7161,-36,10,-9
7162,-35,10,-9
7163,-35,9,-9
7164,-35,10,-9
7165,-35,9,-9
7166,-35,8,-9
7167,-34,8,-9
7168,-34,8,-10
7169,-33,8,-10
7170,-33,9,-10
7171,-32,9,-10
7172,-31,9,-10
7173,-31,9,-9
7174,-30,9,-9
7175,-30,9,-8
7176,-30,9,-7
7177,-30,9,-8
7178,-29,9,-8
7179,-29,9,-9
7180,-29,8,-9
7181,-30,8,-9
7182,-30,8,-10
7183,-30,8,-9
7184,-30,7,-9
7185,-30,6,-9
7186,-30,6,-10
7187,-30,7,-10
7188,-29,7,-10
7189,-28,7,-10
7190,-27,7,-10
7191,-27,6,-10
7192,-28,6,-10
7193,-27,6,-10
7194,-27,5,-10
7195,-27,6,-10
7196,-27,6,-11
7197,-28,6,-11
7198,-28,5,-11
7199,-29,5,-11
7200,-30,5,-11
7201,-31,5,-11
7202,-31,5,-10
7203,-31,6,-10
7204,-31,5,-10
7205,-30,5,-10
7206,-29,5,-10
7207,-30,5,-10
7208,-30,4,-10
7209,-31,4,-10
7210,-31,5,-10
7211,-31,5,-9
7212,-30,5,-9
7213,-30,5,-8
7214,-30,5,-7
7215,-29,5,-7
7216,-29,5,-8
7217,-29,6,-8
7218,-29,5,-8
7219,-29,6,-8
7220,-29,5,-8
7221,-29,4,-8
7222,-28,4,-8
7223,-28,5,-8
7224,-27,5,-8
7225,-26,5,-8
7226,-27,5,-8
7227,-26,5,-8
7228,-26,4,-8
7229,-26,5,-8
7230,-27,5,-8
7231,-28,5,-8
7232,-29,5,-8
7233,-29,5,-7
7234,-29,4,-7
7235,-29,4,-8
7236,-29,3,-8
7237,-28,3,-8
7238,-28,3,-7
7239,-28,4,-7
7240,-28,5,-7
7241,-28,5,-8
7242,-28,5,-9
7243,-28,5,-10
7244,-28,5,-11
7245,-29,5,-11
7246,-30,5,-11
7247,-30,4,-11
7248,-30,4,-12
7249,-29,4,-12
7250,-28,4,-12
7251,-28,4,-11
7252,-28,5,-11
7253,-28,5,-10
7254,-28,5,-9
7255,-28,4,-9
7256,-29,4,-9
7257,-29,3,-9
7258,-29,3,-8
7259,-29,3,-9
7260,-29,4,-9
7261,-29,3,-9
7262,-29,4,-9
7263,-28,4,-9
7264,-27,4,-9
7265,-27,3,-9
7266,-27,3,-10
7267,-28,3,-10
7268,-28,2,-10
7269,-28,2,-9
7270,-28,2,-8
7271,-27,2,-8
7272,-28,2,-8
7273,-28,2,-9
7274,-28,2,-10
7275,-28,3,-10
7276,-29,3,-10
7277,-28,3,-10
7278,-29,3,-10
7279,-28,3,-10
7280,-28,4,-10
7281,-28,5,-10
7282,-28,5,-11
7283,-29,5,-11
7284,-29,5,-12
7285,-29,4,-12
7286,-29,4,-11
7287,-29,3,-11
7288,-29,3,-10
7289,-29,4,-10
7290,-28,4,-10
7291,-28,5,-10
7292,-29,5,-10
7293,-28,5,-10
7294,-28,5,-9
7295,-28,5,-8
7296,-28,5,-7
7297,-29,5,-7
7298,-28,5,-7
7299,-27,5,-7
7300,-26,5,-7
7301,-26,5,-6
7302,-26,4,-6
7303,-26,4,-7
7304,-26,4,-8
7305,-26,3,-8
7306,-26,3,-7
7307,-25,3,-7
7308,-25,4,-7
7309,-25,5,-7
7310,-24,5,-7
7311,-24,4,-7
7312,-23,4,-7
7313,-23,5,-7
7314,-23,5,-8
7315,-23,6,-8
7316,-23,6,-9
7317,-23,6,-8
7318,-24,6,-8
7319,-24,6,-9
7320,-23,6,-9
7321,-24,6,-9
7322,-24,6,-8
7323,-24,5,-8
7324,-24,6,-8
7325,-24,5,-8
7326,-24,6,-8
7327,-24,6,-7
7328,-24,7,-7
7329,-23,7,-7
7330,-23,6,-7
7331,-23,5,-7
7332,-22,5,-7
7333,-22,5,-8
7334,-22,5,-7
7335,-22,6,-7
7336,-23,6,-7
7337,-24,6,-7
7338,-24,6,-8
7339,-24,6,-9
7340,-25,6,-9
7341,-24,6,-9
7342,-23,6,-9
7343,-23,7,-9
7344,-22,7,-9
7345,-22,7,-10
7346,-21,7,-10
7347,-20,7,-10
7348,-20,7,-11
7349,-19,7,-11
7350,-18,7,-11
7351,-17,7,-11
7352,-17,6,-11
7353,-17,6,-12
7354,-17,6,-11
7355,-17,7,-11
7356,-17,6,-11
7357,-18,6,-11
7358,-18,6,-10
7359,-19,6,-10
7360,-20,6,-10
7361,-20,6,-9
7362,-19,6,-9
7363,-20,6,-9
7364,-19,6,-9
7365,-18,6,-9
7366,-17,6,-9
7367,-18,6,-9
7368,-18,7,-9
7369,-19,7,-9
7370,-20,7,-9
7371,-20,8,-9
7372,-20,7,-9
7373,-20,6,-9
7374,-20,6,-8
7375,-20,6,-7
7376,-20,6,-6
7377,-20,6,-5
7378,-20,6,-4
7379,-20,5,-4
7380,-20,6,-4
7381,-20,7,-4
7382,-21,7,-4
7383,-22,7,-4
7384,-22,7,-5
7385,-22,7,-4
7386,-22,7,-5
7387,-21,7,-5
7388,-21,8,-5
7389,-21,7,-5
7390,-21,7,-6
7391,-21,6,-6
7392,-21,7,-6
7393,-21,6,-6
7394,-21,6,-7
7395,-20,6,-7
7396,-21,6,-7
7397,-21,6,-6
7398,-21,6,-7
7399,-21,6,-8
7400,-21,6,-9
7401,-21,5,-9
7402,-20,5,-9
7403,-19,5,-9
7404,-19,6,-9
7405,-19,7,-9
7406,-18,7,-9
7407,-19,7,-9
7408,-19,7,-8
7409,-18,7,-8
7410,-19,7,-8
7411,-19,7,-9
7412,-18,7,-9
7413,-18,7,-10
7414,-18,7,-11
7415,-17,7,-11
7416,-16,7,-11
7417,-16,8,-11
7418,-16,7,-11
7419,-15,7,-11
7420,-15,8,-11
7421,-15,8,-10
7422,-16,8,-10
7423,-16,9,-10
7424,-16,10,-10
7425,-15,10,-10
7426,-14,10,-10
7427,-14,9,-10
7428,-14,9,-11
7429,-15,9,-11
7430,-15,9,-10
7431,-16,9,-10
7432,-15,9,-10
7433,-15,9,-9
7434,-16,9,-9
7435,-16,8,-9
7436,-16,8,-8
7437,-16,7,-8
7438,-16,6,-8
7439,-16,5,-8
7440,-16,4,-8
7441,-16,3,-8
7442,-16,3,-7
7443,-15,3,-7
7444,-15,3,-8
7445,-14,3,-8
7446,-14,4,-8
7447,-14,4,-7
7448,-14,4,-6
7449,-15,4,-6
7450,-15,4,-7
7451,-15,3,-7
7452,-15,4,-7
7453,-15,3,-7
7454,-15,3,-6
7455,-14,3,-6
7456,-13,3,-6
7457,-13,2,-6
7458,-14,2,-6
7459,-14,2,-5
7460,-14,2,-4
7461,-13,2,-4
7462,-13,2,-5
7463,-13,3,-5
7464,-13,3,-4
7465,-13,3,-3
7466,-14,3,-3
7467,-14,3,-4
7468,-15,3,-4
7469,-16,3,-4
7470,-17,3,-4
7471,-17,4,-4
7472,-18,4,-4
7473,-18,3,-4
7474,-17,3,-4
7475,-17,3,-5
7476,-17,4,-5
7477,-17,4,-6
7478,-17,5,-6
7479,-16,5,-6
7480,-16,5,-5
7481,-16,5,-4
7482,-15,5,-4
7483,-15,5,-5
7484,-15,6,-5
7485,-15,5,-5
7486,-14,5,-5
7487,-15,5,-5
7488,-14,5,-5
7489,-15,5,-5
7490,-14,5,-5
7491,-15,5,-5
7492,-16,5,-5
7493,-16,4,-5
7494,-16,4,-6
7495,-17,4,-6
7496,-17,4,-7
7497,-16,4,-7
7498,-16,5,-7
7499,-16,6,-7
7500,-16,7,-7
7501,-16,6,-7
7502,-15,6,-7
7503,-15,6,-8
7504,-15,7,-8
7505,-15,8,-8
7506,-15,9,-8
7507,-15,10,-8
7508,-15,11,-8
7509,-15,10,-8
7510,-15,10,-9
7511,-15,9,-9
7512,-15,10,-9
7513,-14,10,-9
7514,-14,10,-8
7515,-13,10,-8
7516,-12,10,-8
7517,-12,9,-8
7518,-13,9,-8
7519,-13,9,-7
7520,-13,9,-8
7521,-12,9,-8
7522,-13,9,-8
7523,-13,9,-9
7524,-13,8,-9
7525,-13,8,-10
7526,-14,8,-10
7527,-14,9,-10
7528,-14,10,-10
7529,-15,10,-10
7530,-15,10,-9
7531,-16,10,-9
7532,-16,9,-9
7533,-16,9,-8
7534,-16,9,-7
7535,-15,9,-7
7536,-15,10,-7
7537,-15,11,-7
7538,-15,10,-7
7539,-15,10,-6
7540,-16,10,-6
7541,-17,10,-6
7542,-16,10,-6
7543,-15,10,-6
7544,-15,9,-6
7545,-15,9,-5
7546,-15,8,-5
7547,-15,7,-5
7548,-15,7,-6
7549,-15,7,-7
7550,-15,6,-7
7551,-15,6,-6
7552,-16,6,-6
7553,-15,6,-6
7554,-15,6,-7
7555,-15,6,-8
7556,-14,6,-8
7557,-15,6,-8
7558,-15,5,-8
7559,-15,4,-8
7560,-16,4,-8
7561,-16,4,-9
7562,-16,4,-10
7563,-16,5,-10
7564,-16,5,-9
7565,-17,5,-9
7566,-18,5,-9
7567,-18,4,-9
7568,-17,4,-9
7569,-17,4,-10
7570,-17,3,-10
7571,-17,3,-9
7572,-17,4,-9
7573,-17,4,-8
7574,-18,4,-8
7575,-19,4,-8
7576,-19,4,-9
7577,-19,3,-9
7578,-19,2,-9
7579,-19,1,-9
7580,-19,1,-10
7581,-18,1,-10
7582,-19,1,-10
7583,-19,1,-11
7584,-20,1,-11
7585,-20,1,-12
7586,-19,1,-12
7587,-19,1,-11
7588,-19,2,-11
7589,-18,2,-11
7590,-17,2,-11
7591,-17,2,-12
7592,-17,2,-11
7593,-17,3,-11
7594,-17,2,-11
7595,-17,2,-12
7596,-18,2,-12
7597,-19,2,-12
7598,-18,2,-12
7599,-18,2,-11
7600,-18,1,-11
7601,-18,2,-11
7602,-18,1,-11
7603,-18,1,-10
7604,-17,1,-10
7605,-18,1,-10
7606,-18,2,-10
7607,-17,2,-10
7608,-17,3,-10
7609,-17,4,-10
7610,-17,4,-9
7611,-17,3,-9
7612,-17,3,-10
7613,-18,3,-10
7614,-18,2,-10
7615,-18,1,-10
7616,-18,1,-9
7617,-19,1,-9
7618,-19,1,-10
7619,-18,1,-10
7620,-19,1,-10
7621,-19,2,-10
7622,-20,2,-10
7623,-20,3,-10
7624,-19,3,-10
7625,-19,2,-10
7626,-20,2,-10
7627,-20,2,-9
7628,-20,2,-10
7629,-20,2,-9
7630,-19,2,-9
7631,-19,1,-9
7632,-18,1,-9
7633,-18,0,-9
7634,-18,0,-10
7635,-18,0,-9
7636,-17,0,-9
7637,-17,1,-9
7638,-16,1,-9
7639,-15,1,-9
7640,-14,1,-9
7641,-14,0,-9
7642,-15,0,-9
7643,-14,0,-9
7644,-13,0,-9
7645,-13,0,-8
7646,-13,0,-7
7647,-14,0,-7
7648,-14,0,-6
7649,-14,1,-6
7650,-14,2,-6
7651,-14,3,-6
7652,-14,3,-5
7653,-14,3,-4
7654,-14,4,-4
7655,-14,4,-3
7656,-14,4,-4
7657,-15,4,-4
7658,-15,4,-3
7659,-15,5,-3
7660,-15,5,-2
7661,-15,6,-2
7662,-15,7,-2
7663,-15,8,-2
7664,-14,8,-2
7665,-14,9,-2
7666,-13,9,-2
7667,-13,9,-3
7668,-13,8,-3
7669,-13,8,-2
7670,-13,8,-3
7671,-12,8,-3
7672,-12,8,-4
7673,-12,8,-5
7674,-12,9,-5
7675,-12,8,-5
7676,-13,8,-5
7677,-13,8,-6
7678,-13,9,-6
7679,-13,9,-7
7680,-13,9,-8
7681,-12,9,-8
7682,-12,9,-9
7683,-12,9,-10
7684,-11,9,-10
7685,-11,8,-10
7686,-11,7,-10
7687,-10,7,-10
7688,-10,7,-9
7689,-10,7,-10
7690,-9,7,-10
7691,-8,7,-10
7692,-8,6,-10
7693,-8,7,-10
7694,-8,6,-10
7695,-9,6,-10
7696,-9,6,-9
7697,-9,6,-10
7698,-9,7,-10
7699,-9,7,-9
7700,-10,7,-9
7701,-9,7,-9
7702,-9,6,-9
7703,-9,6,-10
7704,-9,6,-11
7705,-9,6,-10
7706,-9,7,-10
7707,-8,7,-10
7708,-8,8,-10
7709,-7,8,-10
7710,-7,9,-10
7711,-7,9,-9
7712,-7,10,-9
7713,-6,10,-9
7714,-6,10,-10
7715,-6,10,-9
7716,-5,10,-9
7717,-5,11,-9
7718,-5,12,-9
7719,-5,11,-9
7720,-4,11,-9
7721,-5,11,-9
7722,-6,11,-9
7723,-6,11,-8
7724,-5,11,-8
7725,-5,11,-7
7726,-5,12,-7
7727,-5,12,-6
7728,-5,13,-6
7729,-5,13,-7
7730,-5,13,-8
7731,-5,13,-9
7732,-5,12,-9
7733,-5,11,-9
7734,-5,12,-9
7735,-5,13,-9
7736,-5,12,-9
7737,-5,12,-8
7738,-5,12,-7
7739,-5,12,-8
7740,-4,12,-8
7741,-3,12,-8
7742,-3,13,-8
7743,-3,12,-8
7744,-2,12,-8
7745,-3,12,-8
7746,-2,12,-8
7747,-3,12,-8
7748,-3,11,-8
7749,-3,12,-8
7750,-3,12,-7
7751,-3,13,-7
7752,-3,13,-8
7753,-2,13,-8
7754,-2,12,-8
7755,-1,12,-8
7756,0,12,-8
7757,0,12,-9
7758,-1,12,-9
7759,-1,12,-8
7760,0,12,-8
7761,0,12,-7
7762,0,13,-7
7763,-1,13,-7
7764,-1,12,-7
7765,-1,13,-7
7766,-1,13,-6
7767,-2,13,-6
7768,-3,13,-6
7769,-3,13,-5
7770,-3,12,-5
7771,-3,11,-5
7772,-4,11,-5
7773,-3,11,-5
7774,-2,11,-5
7775,-3,11,-5
7776,-3,11,-4
7777,-3,10,-4
7778,-3,10,-3
7779,-3,10,-4
7780,-3,10,-3
7781,-4,10,-3
7782,-3,10,-3
7783,-2,10,-3
