BLOCK,ACTUAL_KE,KE_AVE,ERROR
1509,1.8,1.8,1.14438e-08
1510,1.8,1.8,1.144e-08
1511,1.8,1.8,1.14619e-08
1512,1.8,1.8,1.14581e-08
1513,1.8,1.8,1.14799e-08
1514,1.8,1.8,1.14761e-08
1515,1.8,1.8,1.14979e-08
1516,1.8,1.8,1.15068e-08
1517,1.8,1.8,1.15157e-08
1518,1.8,1.8,1.15119e-08
1519,1.8,1.8,1.15335e-08
1520,1.8,1.8,1.15297e-08
1521,1.8,1.8,1.15512e-08
1522,1.8,1.8,1.15474e-08
1523,1.8,1.8,1.15815e-08
1524,1.8,1.8,1.15777e-08
1525,1.8,1.8,1.1599e-08
1526,1.8,1.8,1.15952e-08
1527,1.8,1.8,1.15914e-08
1528,1.8,1.8,1.16002e-08
1529,1.8,1.8,1.15964e-08
1530,1.8,1.8,1.16301e-08
1531,1.8,1.8,1.16263e-08
1532,1.8,1.8,1.16474e-08
1533,1.8,1.8,1.16436e-08
1534,1.8,1.8,1.16646e-08
1535,1.8,1.8,1.16608e-08
1536,1.8,1.8,1.16818e-08
1537,1.8,1.8,1.1678e-08
1538,1.8,1.8,1.16989e-08
1539,1.8,1.8,1.16951e-08
1540,1.8,1.8,1.1716e-08
1541,1.8,1.8,1.17122e-08
1542,1.8,1.8,1.17084e-08
1543,1.8,1.8,1.17291e-08
1544,1.8,1.8,1.17253e-08
1545,1.8,1.8,1.17583e-08
1546,1.8,1.8,1.17545e-08
1547,1.8,1.8,1.17751e-08
1548,1.8,1.8,1.17713e-08
1549,1.8,1.8,1.17796e-08
1550,1.8,1.8,1.17758e-08
1551,1.8,1.8,1.17963e-08
1552,1.8,1.8,1.18047e-08
1553,1.8,1.8,1.18009e-08
1554,1.8,1.8,1.18213e-08
1555,1.8,1.8,1.18175e-08
1556,1.8,1.8,1.18378e-08
1557,1.8,1.8,1.1834e-08
1558,1.8,1.8,1.18543e-08
1559,1.8,1.8,1.18505e-08
1560,1.8,1.8,1.18707e-08
1561,1.8,1.8,1.18669e-08
1562,1.8,1.8,1.1887e-08
1563,1.8,1.8,1.18832e-08
1564,1.8,1.8,1.18794e-08
1565,1.8,1.8,1.18995e-08
1566,1.8,1.8,1.18957e-08
1567,1.8,1.8,1.19276e-08
1568,1.8,1.8,1.19238e-08
1569,1.8,1.8,1.19437e-08
1570,1.8,1.8,1.19399e-08
1571,1.8,1.8,1.19479e-08
1572,1.8,1.8,1.19441e-08
1573,1.8,1.8,1.19403e-08
1574,1.8,1.8,1.19602e-08
1575,1.8,1.8,1.19681e-08
1576,1.8,1.8,1.19879e-08
1577,1.8,1.8,1.19841e-08
1578,1.8,1.8,1.20037e-08
1579,1.8,1.8,1.19999e-08
1580,1.8,1.8,1.20195e-08
1581,1.8,1.8,1.20157e-08
1582,1.8,1.8,1.20119e-08
1583,1.8,1.8,1.20315e-08
1584,1.8,1.8,1.20277e-08
1585,1.8,1.8,1.20472e-08
1586,1.8,1.8,1.20434e-08
1587,1.8,1.8,1.20628e-08
1588,1.8,1.8,1.2059e-08
1589,1.8,1.8,1.20552e-08
1590,1.8,1.8,1.20746e-08
1591,1.8,1.8,1.20823e-08
1592,1.8,1.8,1.21016e-08
1593,1.8,1.8,1.20978e-08
1594,1.8,1.8,1.21055e-08
1595,1.8,1.8,1.21017e-08
1596,1.8,1.8,1.20979e-08
1597,1.8,1.8,1.21171e-08
1598,1.8,1.8,1.21248e-08
1599,1.8,1.8,1.21439e-08
1600,1.8,1.8,1.21401e-08
1601,1.8,1.8,1.21591e-08
1602,1.8,1.8,1.21553e-08
1603,1.8,1.8,1.21516e-08
1604,1.8,1.8,1.21705e-08
1605,1.8,1.8,1.21667e-08
1606,1.8,1.8,1.21857e-08
1607,1.8,1.8,1.21819e-08
1608,1.8,1.8,1.22007e-08
1609,1.8,1.8,1.2197e-08
1610,1.8,1.8,1.21932e-08
1611,1.8,1.8,1.2212e-08
1612,1.8,1.8,1.22082e-08
1613,1.8,1.8,1.22269e-08
1614,1.8,1.8,1.22344e-08
1615,1.8,1.8,1.22531e-08
1616,1.8,1.8,1.22493e-08
1617,1.8,1.8,1.22455e-08
1618,1.8,1.8,1.22529e-08
1619,1.8,1.8,1.22491e-08
1620,1.8,1.8,1.22677e-08
1621,1.8,1.8,1.22639e-08
1622,1.8,1.8,1.22713e-08
1623,1.8,1.8,1.22898e-08
1624,1.8,1.8,1.2286e-08
1625,1.8,1.8,1.23045e-08
1626,1.8,1.8,1.23007e-08
1627,1.8,1.8,1.23191e-08
1628,1.8,1.8,1.23153e-08
1629,1.8,1.8,1.23115e-08
1630,1.8,1.8,1.23188e-08
1631,1.8,1.8,1.23261e-08
1632,1.8,1.8,1.23444e-08
1633,1.8,1.8,1.23406e-08
1634,1.8,1.8,1.23368e-08
1635,1.8,1.8,1.2355e-08
1636,1.8,1.8,1.23513e-08
1637,1.8,1.8,1.23694e-08
1638,1.8,1.8,1.23657e-08
1639,1.8,1.8,1.23729e-08
1640,1.8,1.8,1.2391e-08
1641,1.8,1.8,1.23872e-08
1642,1.8,1.8,1.23943e-08
1643,1.8,1.8,1.23905e-08
1644,1.8,1.8,1.24086e-08
1645,1.8,1.8,1.24048e-08
1646,1.8,1.8,1.2401e-08
1647,1.8,1.8,1.24298e-08
1648,1.8,1.8,1.24261e-08
1649,1.8,1.8,1.2444e-08
1650,1.8,1.8,1.24402e-08
1651,1.8,1.8,1.24364e-08
1652,1.8,1.8,1.24543e-08
1653,1.8,1.8,1.24505e-08
1654,1.8,1.8,1.24575e-08
1655,1.8,1.8,1.24537e-08
1656,1.8,1.8,1.24608e-08
1657,1.8,1.8,1.24785e-08
1658,1.8,1.8,1.24747e-08
1659,1.8,1.8,1.24924e-08
1660,1.8,1.8,1.24886e-08
1661,1.8,1.8,1.24849e-08
1662,1.8,1.8,1.25025e-08
1663,1.8,1.8,1.24988e-08
1664,1.8,1.8,1.2527e-08
1665,1.8,1.8,1.25232e-08
1666,1.8,1.8,1.25195e-08
1667,1.8,1.8,1.25264e-08
1668,1.8,1.8,1.25226e-08
1669,1.8,1.8,1.25401e-08
1670,1.8,1.8,1.25363e-08
1671,1.8,1.8,1.25326e-08
1672,1.8,1.8,1.255e-08
1673,1.8,1.8,1.25568e-08
1674,1.8,1.8,1.25531e-08
1675,1.8,1.8,1.25705e-08
1676,1.8,1.8,1.25667e-08
1677,1.8,1.8,1.2584e-08
1678,1.8,1.8,1.25803e-08
1679,1.8,1.8,1.25765e-08
1680,1.8,1.8,1.25833e-08
1681,1.8,1.8,1.259e-08
1682,1.8,1.8,1.26072e-08
1683,1.8,1.8,1.26035e-08
1684,1.8,1.8,1.25998e-08
1685,1.8,1.8,1.26169e-08
1686,1.8,1.8,1.26132e-08
1687,1.8,1.8,1.26303e-08
1688,1.8,1.8,1.26266e-08
1689,1.8,1.8,1.26228e-08
1690,1.8,1.8,1.26503e-08
1691,1.8,1.8,1.26465e-08
1692,1.8,1.8,1.26428e-08
1693,1.8,1.8,1.26494e-08
1694,1.8,1.8,1.26457e-08
1695,1.8,1.8,1.26627e-08
1696,1.8,1.8,1.2659e-08
1697,1.8,1.8,1.26552e-08
1698,1.8,1.8,1.26722e-08
1699,1.8,1.8,1.26787e-08
1700,1.8,1.8,1.2675e-08
1701,1.8,1.8,1.26919e-08
1702,1.8,1.8,1.26881e-08
1703,1.8,1.8,1.2705e-08
1704,1.8,1.8,1.27012e-08
1705,1.8,1.8,1.26975e-08
1706,1.8,1.8,1.2704e-08
1707,1.8,1.8,1.27003e-08
1708,1.8,1.8,1.27273e-08
1709,1.8,1.8,1.27235e-08
1710,1.8,1.8,1.27198e-08
1711,1.8,1.8,1.27365e-08
1712,1.8,1.8,1.27328e-08
1713,1.8,1.8,1.27291e-08
1714,1.8,1.8,1.27457e-08
1715,1.8,1.8,1.2742e-08
1716,1.8,1.8,1.27383e-08
1717,1.8,1.8,1.2765e-08
1718,1.8,1.8,1.27613e-08
1719,1.8,1.8,1.27677e-08
1720,1.8,1.8,1.2764e-08
1721,1.8,1.8,1.27603e-08
1722,1.8,1.8,1.27767e-08
1723,1.8,1.8,1.2773e-08
1724,1.8,1.8,1.27693e-08
1725,1.8,1.8,1.27858e-08
1726,1.8,1.8,1.27921e-08
1727,1.8,1.8,1.28085e-08
1728,1.8,1.8,1.28048e-08
1729,1.8,1.8,1.28011e-08
1730,1.8,1.8,1.28175e-08
1731,1.8,1.8,1.28138e-08
1732,1.8,1.8,1.28101e-08
1733,1.8,1.8,1.28164e-08
1734,1.8,1.8,1.28127e-08
1735,1.8,1.8,1.2809e-08
1736,1.8,1.8,1.28352e-08
1737,1.8,1.8,1.28315e-08
1738,1.8,1.8,1.28477e-08
1739,1.8,1.8,1.2844e-08
1740,1.8,1.8,1.28403e-08
1741,1.8,1.8,1.28565e-08
1742,1.8,1.8,1.28528e-08
1743,1.8,1.8,1.28491e-08
1744,1.8,1.8,1.28653e-08
1745,1.8,1.8,1.28715e-08
1746,1.8,1.8,1.28678e-08
1747,1.8,1.8,1.2874e-08
1748,1.8,1.8,1.28703e-08
1749,1.8,1.8,1.28863e-08
1750,1.8,1.8,1.28826e-08
1751,1.8,1.8,1.2879e-08
1752,1.8,1.8,1.2895e-08
1753,1.8,1.8,1.28913e-08
1754,1.8,1.8,1.28974e-08
1755,1.8,1.8,1.29134e-08
1756,1.8,1.8,1.29097e-08
1757,1.8,1.8,1.2906e-08
1758,1.8,1.8,1.29219e-08
1759,1.8,1.8,1.29182e-08
1760,1.8,1.8,1.29146e-08
1761,1.8,1.8,1.29207e-08
1762,1.8,1.8,1.2917e-08
1763,1.8,1.8,1.29328e-08
1764,1.8,1.8,1.29389e-08
1765,1.8,1.8,1.29352e-08
1766,1.8,1.8,1.2951e-08
1767,1.8,1.8,1.29473e-08
1768,1.8,1.8,1.29437e-08
1769,1.8,1.8,1.29594e-08
1770,1.8,1.8,1.29557e-08
1771,1.8,1.8,1.29521e-08
1772,1.8,1.8,1.29677e-08
1773,1.8,1.8,1.29641e-08
1774,1.8,1.8,1.29701e-08
1775,1.8,1.8,1.29761e-08
1776,1.8,1.8,1.29724e-08
1777,1.8,1.8,1.29688e-08
1778,1.8,1.8,1.29844e-08
1779,1.8,1.8,1.29807e-08
1780,1.8,1.8,1.29771e-08
1781,1.8,1.8,1.29926e-08
1782,1.8,1.8,1.2989e-08
1783,1.8,1.8,1.29949e-08
1784,1.8,1.8,1.30104e-08
1785,1.8,1.8,1.30068e-08
1786,1.8,1.8,1.30223e-08
1787,1.8,1.8,1.30186e-08
1788,1.8,1.8,1.3015e-08
1789,1.8,1.8,1.30209e-08
1790,1.8,1.8,1.30172e-08
1791,1.8,1.8,1.30136e-08
1792,1.8,1.8,1.3029e-08
1793,1.8,1.8,1.30349e-08
1794,1.8,1.8,1.30312e-08
1795,1.8,1.8,1.30466e-08
1796,1.8,1.8,1.3043e-08
1797,1.8,1.8,1.30393e-08
1798,1.8,1.8,1.30546e-08
1799,1.8,1.8,1.3051e-08
1800,1.8,1.8,1.30474e-08
1801,1.8,1.8,1.30627e-08
1802,1.8,1.8,1.3059e-08
1803,1.8,1.8,1.30648e-08
1804,1.8,1.8,1.30706e-08
1805,1.8,1.8,1.3067e-08
1806,1.8,1.8,1.30634e-08
1807,1.8,1.8,1.30786e-08
1808,1.8,1.8,1.3075e-08
1809,1.8,1.8,1.30714e-08
1810,1.8,1.8,1.30865e-08
1811,1.8,1.8,1.30829e-08
1812,1.8,1.8,1.30793e-08
1813,1.8,1.8,1.31037e-08
1814,1.8,1.8,1.31001e-08
1815,1.8,1.8,1.30965e-08
1816,1.8,1.8,1.31116e-08
1817,1.8,1.8,1.3108e-08
1818,1.8,1.8,1.31044e-08
1819,1.8,1.8,1.31101e-08
1820,1.8,1.8,1.31065e-08
1821,1.8,1.8,1.31029e-08
1822,1.8,1.8,1.31179e-08
1823,1.8,1.8,1.31143e-08
1824,1.8,1.8,1.312e-08
1825,1.8,1.8,1.31349e-08
1826,1.8,1.8,1.31313e-08
1827,1.8,1.8,1.31277e-08
1828,1.8,1.8,1.31426e-08
1829,1.8,1.8,1.3139e-08
1830,1.8,1.8,1.31354e-08
1831,1.8,1.8,1.31503e-08
1832,1.8,1.8,1.31467e-08
1833,1.8,1.8,1.31431e-08
1834,1.8,1.8,1.3158e-08
1835,1.8,1.8,1.31544e-08
1836,1.8,1.8,1.31508e-08
1837,1.8,1.8,1.31656e-08
1838,1.8,1.8,1.3162e-08
1839,1.8,1.8,1.31584e-08
1840,1.8,1.8,1.31732e-08
1841,1.8,1.8,1.31696e-08
1842,1.8,1.8,1.3166e-08
1843,1.8,1.8,1.31625e-08
1844,1.8,1.8,1.31863e-08
1845,1.8,1.8,1.31827e-08
1846,1.8,1.8,1.31792e-08
1847,1.8,1.8,1.31938e-08
1848,1.8,1.8,1.31903e-08
1849,1.8,1.8,1.31867e-08
1850,1.8,1.8,1.31922e-08
1851,1.8,1.8,1.31887e-08
1852,1.8,1.8,1.31851e-08
1853,1.8,1.8,1.31997e-08
1854,1.8,1.8,1.31962e-08
1855,1.8,1.8,1.32017e-08
1856,1.8,1.8,1.32162e-08
1857,1.8,1.8,1.32127e-08
1858,1.8,1.8,1.32091e-08
1859,1.8,1.8,1.32236e-08
1860,1.8,1.8,1.32201e-08
1861,1.8,1.8,1.32165e-08
1862,1.8,1.8,1.3231e-08
1863,1.8,1.8,1.32275e-08
1864,1.8,1.8,1.32239e-08
1865,1.8,1.8,1.32294e-08
1866,1.8,1.8,1.32348e-08
1867,1.8,1.8,1.32313e-08
1868,1.8,1.8,1.32277e-08
1869,1.8,1.8,1.32422e-08
1870,1.8,1.8,1.32386e-08
1871,1.8,1.8,1.32351e-08
1872,1.8,1.8,1.32495e-08
1873,1.8,1.8,1.32459e-08
1874,1.8,1.8,1.32424e-08
1875,1.8,1.8,1.32567e-08
1876,1.8,1.8,1.32621e-08
1877,1.8,1.8,1.32586e-08
1878,1.8,1.8,1.32729e-08
1879,1.8,1.8,1.32694e-08
1880,1.8,1.8,1.32658e-08
1881,1.8,1.8,1.32712e-08
1882,1.8,1.8,1.32677e-08
1883,1.8,1.8,1.32641e-08
1884,1.8,1.8,1.32606e-08
1885,1.8,1.8,1.32749e-08
1886,1.8,1.8,1.32713e-08
1887,1.8,1.8,1.32767e-08
1888,1.8,1.8,1.32909e-08
1889,1.8,1.8,1.32874e-08
1890,1.8,1.8,1.32839e-08
1891,1.8,1.8,1.3298e-08
1892,1.8,1.8,1.32945e-08
1893,1.8,1.8,1.3291e-08
1894,1.8,1.8,1.32875e-08
1895,1.8,1.8,1.33016e-08
1896,1.8,1.8,1.32981e-08
1897,1.8,1.8,1.32946e-08
1898,1.8,1.8,1.33087e-08
1899,1.8,1.8,1.33052e-08
1900,1.8,1.8,1.33017e-08
1901,1.8,1.8,1.33157e-08
1902,1.8,1.8,1.33122e-08
1903,1.8,1.8,1.33087e-08
1904,1.8,1.8,1.33228e-08
1905,1.8,1.8,1.33193e-08
1906,1.8,1.8,1.33158e-08
1907,1.8,1.8,1.33123e-08
1908,1.8,1.8,1.33263e-08
1909,1.8,1.8,1.33228e-08
1910,1.8,1.8,1.3328e-08
1911,1.8,1.8,1.33419e-08
1912,1.8,1.8,1.33385e-08
1913,1.8,1.8,1.3335e-08
1914,1.8,1.8,1.33402e-08
1915,1.8,1.8,1.33367e-08
1916,1.8,1.8,1.33332e-08
1917,1.8,1.8,1.33297e-08
1918,1.8,1.8,1.33436e-08
1919,1.8,1.8,1.33402e-08
1920,1.8,1.8,1.33367e-08
1921,1.8,1.8,1.33592e-08
1922,1.8,1.8,1.33557e-08
1923,1.8,1.8,1.33522e-08
1924,1.8,1.8,1.3366e-08
1925,1.8,1.8,1.33626e-08
1926,1.8,1.8,1.33591e-08
1927,1.8,1.8,1.33556e-08
1928,1.8,1.8,1.33694e-08
1929,1.8,1.8,1.3366e-08
1930,1.8,1.8,1.33625e-08
1931,1.8,1.8,1.33676e-08
1932,1.8,1.8,1.33728e-08
1933,1.8,1.8,1.33693e-08
1934,1.8,1.8,1.33659e-08
1935,1.8,1.8,1.33796e-08
1936,1.8,1.8,1.33761e-08
1937,1.8,1.8,1.33727e-08
1938,1.8,1.8,1.33863e-08
1939,1.8,1.8,1.33829e-08
1940,1.8,1.8,1.33794e-08
1941,1.8,1.8,1.33931e-08
1942,1.8,1.8,1.33896e-08
1943,1.8,1.8,1.33862e-08
1944,1.8,1.8,1.33913e-08
1945,1.8,1.8,1.34049e-08
1946,1.8,1.8,1.34014e-08
1947,1.8,1.8,1.3398e-08
1948,1.8,1.8,1.34031e-08
1949,1.8,1.8,1.33996e-08
1950,1.8,1.8,1.33962e-08
1951,1.8,1.8,1.33927e-08
1952,1.8,1.8,1.34063e-08
1953,1.8,1.8,1.34029e-08
1954,1.8,1.8,1.33994e-08
1955,1.8,1.8,1.3413e-08
1956,1.8,1.8,1.3418e-08
1957,1.8,1.8,1.34146e-08
1958,1.8,1.8,1.34111e-08
1959,1.8,1.8,1.34246e-08
1960,1.8,1.8,1.34212e-08
1961,1.8,1.8,1.34178e-08
1962,1.8,1.8,1.34312e-08
1963,1.8,1.8,1.34278e-08
1964,1.8,1.8,1.34244e-08
1965,1.8,1.8,1.34209e-08
1966,1.8,1.8,1.34259e-08
1967,1.8,1.8,1.34225e-08
1968,1.8,1.8,1.34275e-08
1969,1.8,1.8,1.34409e-08
1970,1.8,1.8,1.34375e-08
1971,1.8,1.8,1.34341e-08
1972,1.8,1.8,1.34307e-08
1973,1.8,1.8,1.3444e-08
1974,1.8,1.8,1.34406e-08
1975,1.8,1.8,1.34372e-08
1976,1.8,1.8,1.34505e-08
1977,1.8,1.8,1.34471e-08
1978,1.8,1.8,1.34437e-08
1979,1.8,1.8,1.34403e-08
1980,1.8,1.8,1.3462e-08
1981,1.8,1.8,1.34586e-08
1982,1.8,1.8,1.34552e-08
1983,1.8,1.8,1.34518e-08
1984,1.8,1.8,1.34567e-08
1985,1.8,1.8,1.34533e-08
1986,1.8,1.8,1.34499e-08
1987,1.8,1.8,1.34631e-08
1988,1.8,1.8,1.34598e-08
1989,1.8,1.8,1.34564e-08
1990,1.8,1.8,1.3453e-08
1991,1.8,1.8,1.34662e-08
1992,1.8,1.8,1.34711e-08
1993,1.8,1.8,1.34677e-08
1994,1.8,1.8,1.34809e-08
1995,1.8,1.8,1.34775e-08
1996,1.8,1.8,1.34741e-08
1997,1.8,1.8,1.34707e-08
1998,1.8,1.8,1.34839e-08
1999,1.8,1.8,1.34805e-08
2000,1.8,1.8,1.34771e-08
2001,1.8,1.8,1.34737e-08
2002,1.8,1.8,1.34786e-08
2003,1.8,1.8,1.34752e-08
2004,1.8,1.8,1.34801e-08
2005,1.8,1.8,1.34932e-08
2006,1.8,1.8,1.34898e-08
2007,1.8,1.8,1.34864e-08
2008,1.8,1.8,1.34831e-08
2009,1.8,1.8,1.34961e-08
2010,1.8,1.8,1.34928e-08
2011,1.8,1.8,1.34894e-08
2012,1.8,1.8,1.3486e-08
2013,1.8,1.8,1.34991e-08
2014,1.8,1.8,1.34957e-08
2015,1.8,1.8,1.34924e-08
2016,1.8,1.8,1.35053e-08
2017,1.8,1.8,1.35101e-08
2018,1.8,1.8,1.35068e-08
2019,1.8,1.8,1.35034e-08
2020,1.8,1.8,1.35082e-08
2021,1.8,1.8,1.35049e-08
2022,1.8,1.8,1.35015e-08
2023,1.8,1.8,1.34982e-08
2024,1.8,1.8,1.35111e-08
2025,1.8,1.8,1.35078e-08
2026,1.8,1.8,1.35045e-08
2027,1.8,1.8,1.35011e-08
2028,1.8,1.8,1.3514e-08
2029,1.8,1.8,1.35188e-08
2030,1.8,1.8,1.35154e-08
2031,1.8,1.8,1.35283e-08
2032,1.8,1.8,1.3525e-08
2033,1.8,1.8,1.35216e-08
2034,1.8,1.8,1.35183e-08
2035,1.8,1.8,1.35311e-08
2036,1.8,1.8,1.35278e-08
2037,1.8,1.8,1.35245e-08
2038,1.8,1.8,1.35212e-08
2039,1.8,1.8,1.35259e-08
2040,1.8,1.8,1.35226e-08
2041,1.8,1.8,1.35193e-08
2042,1.8,1.8,1.3524e-08
2043,1.8,1.8,1.35368e-08
2044,1.8,1.8,1.35334e-08
2045,1.8,1.8,1.35301e-08
2046,1.8,1.8,1.35268e-08
2047,1.8,1.8,1.35396e-08
2048,1.8,1.8,1.35363e-08
2049,1.8,1.8,1.3533e-08
2050,1.8,1.8,1.35457e-08
2051,1.8,1.8,1.35423e-08
2052,1.8,1.8,1.3539e-08
2053,1.8,1.8,1.35358e-08
2054,1.8,1.8,1.35484e-08
2055,1.8,1.8,1.35531e-08
2056,1.8,1.8,1.35498e-08
2057,1.8,1.8,1.35465e-08
2058,1.8,1.8,1.35512e-08
2059,1.8,1.8,1.35479e-08
2060,1.8,1.8,1.35446e-08
2061,1.8,1.8,1.35413e-08
2062,1.8,1.8,1.35539e-08
2063,1.8,1.8,1.35506e-08
2064,1.8,1.8,1.35474e-08
2065,1.8,1.8,1.35441e-08
2066,1.8,1.8,1.35567e-08
2067,1.8,1.8,1.35534e-08
2068,1.8,1.8,1.3558e-08
2069,1.8,1.8,1.35548e-08
2070,1.8,1.8,1.35673e-08
2071,1.8,1.8,1.3564e-08
2072,1.8,1.8,1.35608e-08
2073,1.8,1.8,1.35575e-08
2074,1.8,1.8,1.357e-08
2075,1.8,1.8,1.35667e-08
2076,1.8,1.8,1.35635e-08
2077,1.8,1.8,1.35602e-08
2078,1.8,1.8,1.35648e-08
2079,1.8,1.8,1.35616e-08
2080,1.8,1.8,1.35583e-08
2081,1.8,1.8,1.35629e-08
2082,1.8,1.8,1.35754e-08
2083,1.8,1.8,1.35721e-08
2084,1.8,1.8,1.35689e-08
2085,1.8,1.8,1.35656e-08
2086,1.8,1.8,1.3578e-08
2087,1.8,1.8,1.35748e-08
2088,1.8,1.8,1.35715e-08
2089,1.8,1.8,1.35839e-08
2090,1.8,1.8,1.35807e-08
2091,1.8,1.8,1.35774e-08
2092,1.8,1.8,1.35742e-08
2093,1.8,1.8,1.35866e-08
2094,1.8,1.8,1.35833e-08
2095,1.8,1.8,1.35879e-08
2096,1.8,1.8,1.35847e-08
2097,1.8,1.8,1.35892e-08
2098,1.8,1.8,1.3586e-08
2099,1.8,1.8,1.35827e-08
2100,1.8,1.8,1.35795e-08
2101,1.8,1.8,1.35763e-08
2102,1.8,1.8,1.35886e-08
2103,1.8,1.8,1.35854e-08
2104,1.8,1.8,1.35821e-08
2105,1.8,1.8,1.35789e-08
2106,1.8,1.8,1.35912e-08
2107,1.8,1.8,1.3588e-08
2108,1.8,1.8,1.35848e-08
2109,1.8,1.8,1.35893e-08
2110,1.8,1.8,1.36015e-08
2111,1.8,1.8,1.35983e-08
2112,1.8,1.8,1.35951e-08
2113,1.8,1.8,1.35919e-08
2114,1.8,1.8,1.36041e-08
2115,1.8,1.8,1.36009e-08
2116,1.8,1.8,1.35977e-08
2117,1.8,1.8,1.35945e-08
2118,1.8,1.8,1.3599e-08
2119,1.8,1.8,1.35958e-08
2120,1.8,1.8,1.35926e-08
2121,1.8,1.8,1.35894e-08
2122,1.8,1.8,1.36092e-08
2123,1.8,1.8,1.3606e-08
2124,1.8,1.8,1.36028e-08
2125,1.8,1.8,1.35996e-08
2126,1.8,1.8,1.36118e-08
2127,1.8,1.8,1.36086e-08
2128,1.8,1.8,1.36054e-08
2129,1.8,1.8,1.36022e-08
2130,1.8,1.8,1.36143e-08
2131,1.8,1.8,1.36111e-08
2132,1.8,1.8,1.36079e-08
2133,1.8,1.8,1.36047e-08
2134,1.8,1.8,1.36169e-08
2135,1.8,1.8,1.36137e-08
2136,1.8,1.8,1.36181e-08
2137,1.8,1.8,1.36149e-08
2138,1.8,1.8,1.36194e-08
2139,1.8,1.8,1.36162e-08
2140,1.8,1.8,1.3613e-08
2141,1.8,1.8,1.36098e-08
2142,1.8,1.8,1.36066e-08
2143,1.8,1.8,1.36187e-08
2144,1.8,1.8,1.36155e-08
2145,1.8,1.8,1.36123e-08
2146,1.8,1.8,1.36092e-08
2147,1.8,1.8,1.36212e-08
2148,1.8,1.8,1.3618e-08
2149,1.8,1.8,1.36149e-08
2150,1.8,1.8,1.36117e-08
2151,1.8,1.8,1.36313e-08
2152,1.8,1.8,1.36281e-08
2153,1.8,1.8,1.36249e-08
2154,1.8,1.8,1.36218e-08
2155,1.8,1.8,1.36337e-08
2156,1.8,1.8,1.36306e-08
2157,1.8,1.8,1.36274e-08
2158,1.8,1.8,1.36243e-08
2159,1.8,1.8,1.36286e-08
2160,1.8,1.8,1.36255e-08
2161,1.8,1.8,1.36223e-08
2162,1.8,1.8,1.36192e-08
2163,1.8,1.8,1.3616e-08
2164,1.8,1.8,1.3628e-08
2165,1.8,1.8,1.36323e-08
2166,1.8,1.8,1.36292e-08
2167,1.8,1.8,1.3626e-08
2168,1.8,1.8,1.36379e-08
2169,1.8,1.8,1.36348e-08
2170,1.8,1.8,1.36316e-08
2171,1.8,1.8,1.36285e-08
2172,1.8,1.8,1.36404e-08
2173,1.8,1.8,1.36372e-08
2174,1.8,1.8,1.36341e-08
2175,1.8,1.8,1.3631e-08
2176,1.8,1.8,1.36278e-08
2177,1.8,1.8,1.36397e-08
2178,1.8,1.8,1.36365e-08
2179,1.8,1.8,1.36334e-08
2180,1.8,1.8,1.36377e-08
2181,1.8,1.8,1.36421e-08
2182,1.8,1.8,1.36389e-08
2183,1.8,1.8,1.36358e-08
2184,1.8,1.8,1.36327e-08
2185,1.8,1.8,1.36445e-08
2186,1.8,1.8,1.36414e-08
2187,1.8,1.8,1.36382e-08
2188,1.8,1.8,1.36351e-08
2189,1.8,1.8,1.3632e-08
2190,1.8,1.8,1.36438e-08
2191,1.8,1.8,1.36407e-08
2192,1.8,1.8,1.36375e-08
2193,1.8,1.8,1.36344e-08
2194,1.8,1.8,1.36536e-08
2195,1.8,1.8,1.36505e-08
2196,1.8,1.8,1.36474e-08
2197,1.8,1.8,1.36443e-08
2198,1.8,1.8,1.3656e-08
2199,1.8,1.8,1.36529e-08
2200,1.8,1.8,1.36497e-08
2201,1.8,1.8,1.36466e-08
2202,1.8,1.8,1.36435e-08
2203,1.8,1.8,1.36478e-08
2204,1.8,1.8,1.36447e-08
2205,1.8,1.8,1.36416e-08
2206,1.8,1.8,1.36386e-08
2207,1.8,1.8,1.36502e-08
2208,1.8,1.8,1.36471e-08
2209,1.8,1.8,1.36514e-08
2210,1.8,1.8,1.36483e-08
2211,1.8,1.8,1.36452e-08
2212,1.8,1.8,1.36568e-08
2213,1.8,1.8,1.36538e-08
2214,1.8,1.8,1.36507e-08
2215,1.8,1.8,1.36476e-08
2216,1.8,1.8,1.36592e-08
2217,1.8,1.8,1.36561e-08
2218,1.8,1.8,1.3653e-08
2219,1.8,1.8,1.365e-08
2220,1.8,1.8,1.36469e-08
2221,1.8,1.8,1.36585e-08
2222,1.8,1.8,1.36554e-08
2223,1.8,1.8,1.36523e-08
2224,1.8,1.8,1.36566e-08
2225,1.8,1.8,1.36608e-08
2226,1.8,1.8,1.36577e-08
2227,1.8,1.8,1.36547e-08
2228,1.8,1.8,1.36516e-08
2229,1.8,1.8,1.36485e-08
2230,1.8,1.8,1.36601e-08
2231,1.8,1.8,1.3657e-08
2232,1.8,1.8,1.36539e-08
2233,1.8,1.8,1.36509e-08
2234,1.8,1.8,1.36624e-08
2235,1.8,1.8,1.36593e-08
2236,1.8,1.8,1.36563e-08
2237,1.8,1.8,1.36532e-08
2238,1.8,1.8,1.36502e-08
2239,1.8,1.8,1.36616e-08
2240,1.8,1.8,1.36658e-08
2241,1.8,1.8,1.36628e-08
2242,1.8,1.8,1.36598e-08
2243,1.8,1.8,1.36712e-08
